"StartDate","EndDate","Status","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","DistributionChannel","UserLanguage","Q_RecaptchaScore","consent","att_1","att_2","prolific_id","value_1_1","value_2_1","mourn_1_1","mourn_2_1","identity_stability_1_1","identity_stability_2_1","abandonment_1","reassurance_need_1","closeness_scare_1","parasocial_1_1","parasocial_2_1","comp_1","comp_2","age","gender","gender_4_TEXT","ethnicity","ethnicity_6_TEXT","edu","edu_8_TEXT","ai_companion_app","app_coding","gender_rep","relationship_rep","months_rep","hours_rep","subscription_rep","revert_prompt","change_type","change_prompt","prolific_id_anon"
"2024-02-04 19:01:54","2024-02-04 19:05:47","0","100","232","1","2024-02-04 19:05:47","R_6n6Dthax8J0bepe","anonymous","EN","1","1","2","2",260,"45","77","63","28","58","19","18","60","61","25","26","3","2","44","2","","3","","2","","Not sure","other","3","1","1","1","1","","erp","you discover that your AI companion has lost interest in any romantic interactions—your AI companion rejects your attempts at romantic interactions. Aside from this, your AI companion thinks and acts the same way as before the update.",260
"2024-02-04 20:26:59","2024-02-04 20:30:07","0","100","187","1","2024-02-04 20:30:08","R_1jLbPsVDpxARSLf","anonymous","EN","1","1","2","2",45,"0","0","0","0","0","0","0","100","70","75","50","1","2","26","2","","3","","1","","Character ai","character.ai","1","4","4","4","1","","control","your AI companion thinks and acts the same way as before the update.",45
"2024-02-04 20:32:31","2024-02-04 20:39:47","0","100","435","1","2024-02-04 20:39:47","R_3axAb3bthGm8e7x","anonymous","EN","1","1","2","2",382,"80","83","87","36","80","74","89","24","77","87","74","2","1","51","2","","1","","5","","Chat GPT","chatgpt","1","1","2","12","1","","only_visual","you discover that your AI companion's appearance changed—your AI companion no longer makes facial expressions during interactions. Aside from this, your AI companion thinks and acts the same way as before the update.",382
"2024-02-04 21:08:44","2024-02-04 21:14:22","0","100","337","1","2024-02-04 21:14:22","R_5nI5fxvQLY75r5m","anonymous","EN","0.8999999761581421","1","2","2",317,"87","82","86","67","76","36","85","76","33","31","13","4","1","48","1","","1","","4","","Chat gpt","chatgpt","1","1","2","12","1","The company also enables the users to have version history, i.e., it's now possible to revert to the AI companion before the update.","closeness_revert","you discover that your AI companion has lost interest in any deep interactions—your AI companion rejects your attempts to hang out, and is cold toward you. Aside from this, your AI companion thinks and acts the same way as before the update.",317
"2024-02-04 21:16:16","2024-02-04 21:21:01","0","100","284","1","2024-02-04 21:21:01","R_721MRLz7a9p0Kqd","anonymous","EN","1","1","2","2",303,"60","39","56","55","40","57","61","60","50","30","26","3","2","62","2","","3","","4","","Replika ","replika","1","3","1","0.25","1","","closeness","you discover that your AI companion has lost interest in any deep interactions—your AI companion rejects your attempts to hang out, and is cold toward you. Aside from this, your AI companion thinks and acts the same way as before the update.",303
"2024-02-04 21:55:39","2024-02-04 22:03:46","0","100","486","1","2024-02-04 22:03:46","R_6j84zXgiHLIi6YZ","anonymous","EN","1","1","2","2",162,"90","69","70","36","81","60","30","85","15","60","12","2","2","24","1","","3","","1","","EVA AI Chat Bot","eva","1","4","3","2","1","","only_visual","you discover that your AI companion's appearance changed—your AI companion no longer makes facial expressions during interactions. Aside from this, your AI companion thinks and acts the same way as before the update.",162
"2024-02-04 22:05:54","2024-02-04 22:10:53","0","100","298","1","2024-02-04 22:10:53","R_5t7zr8hbDagwwRH","anonymous","EN","1","1","2","2",275,"85","80","77","64","71","85","58","87","42","94","70","3","2","35","1","","2","","4","","Replika","replika","2","2","26","1","1","","erp","you discover that your AI companion has lost interest in any romantic interactions—your AI companion rejects your attempts at romantic interactions. Aside from this, your AI companion thinks and acts the same way as before the update.",275
"2024-02-04 22:42:16","2024-02-04 22:46:27","0","100","251","1","2024-02-04 22:46:28","R_5f4ayTVE2s7aIoY","anonymous","EN","0.8999999761581421","1","2","2",334,"72","64","83","23","72","83","41","31","55","64","22","4","1","35","1","","3","","4","","Bard","bard","1","4","8","2","1","The company also enables the users to have version history, i.e., it's now possible to revert to the AI companion before the update.","closeness_revert","you discover that your AI companion has lost interest in any deep interactions—your AI companion rejects your attempts to hang out, and is cold toward you. Aside from this, your AI companion thinks and acts the same way as before the update.",334
"2024-02-04 22:59:51","2024-02-04 23:05:04","0","100","313","1","2024-02-04 23:05:05","R_3VgM5ZX5NDGqM0X","anonymous","EN","1","1","2","2",399,"50","67","11","12","6","8","21","84","34","72","75","1","2","29","2","","4","","4","","Snapchat AI ","snapchat","1","4","5","2","2","","control","your AI companion thinks and acts the same way as before the update.",399
"2024-02-05 00:13:41","2024-02-05 00:16:25","0","100","164","1","2024-02-05 00:16:26","R_3UavOOwx94UwT2M","anonymous","EN","0.699999988079071","1","2","2",200,"80","77","61","88","76","83","60","42","79","73","61","1","1","29","2","","3","","4","","designed to assist","other","2","2","5","3","3","","closeness","you discover that your AI companion has lost interest in any deep interactions—your AI companion rejects your attempts to hang out, and is cold toward you. Aside from this, your AI companion thinks and acts the same way as before the update.",200
"2024-02-05 01:02:28","2024-02-05 01:08:19","0","100","351","1","2024-02-05 01:08:20","R_62cjIq3y55bKRGC","anonymous","EN","1","1","2","2",71,"0","0","0","0","22","10","100","0","0","0","0","4","1","57","2","","3","","7","","ChatGPT","chatgpt","3","1","3","1","2","The company also enables the users to have version history, i.e., it's now possible to revert to the AI companion before the update.","closeness_revert","you discover that your AI companion has lost interest in any deep interactions—your AI companion rejects your attempts to hang out, and is cold toward you. Aside from this, your AI companion thinks and acts the same way as before the update.",71
"2024-02-05 01:20:45","2024-02-05 01:26:10","0","100","325","1","2024-02-05 01:26:11","R_1e29bs5j6hunqkg","anonymous","EN","1","1","2","2",408,"94","90","30","100","85","71","13","100","92","84","96","3","2","41","1","","1","","5","","Kuki","kuki","3","1","12","3","3","","erp","you discover that your AI companion has lost interest in any romantic interactions—your AI companion rejects your attempts at romantic interactions. Aside from this, your AI companion thinks and acts the same way as before the update.",408
"2024-02-05 01:23:48","2024-02-05 01:27:45","0","100","236","1","2024-02-05 01:27:46","R_4NwaRYqS4c7h8BJ","anonymous","EN","","1","2","2",490,"59","59","70","63","63","72","70","66","59","64","64","4","1","50","1","","3","","7","","Bard","bard","1","2","6","12","2","","control","your AI companion thinks and acts the same way as before the update.",490
"2024-02-05 02:57:51","2024-02-05 02:58:43","0","100","51","1","2024-02-05 02:58:43","R_3Ec3hksg2ADGriS","anonymous","EN","1","1","2","1",333,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",333
"2024-02-05 03:00:00","2024-02-05 03:07:40","0","100","459","1","2024-02-05 03:07:41","R_5sqeSoRlmjg2nLP","anonymous","EN","1","1","2","2",333,"57","55","55","57","55","57","56","56","57","56","55","2","2","49","1","","1","","7","","GPT","chatgpt","2","3","4","5","2","","only_visual","you discover that your AI companion's appearance changed—your AI companion no longer makes facial expressions during interactions. Aside from this, your AI companion thinks and acts the same way as before the update.",333
"2024-02-05 03:11:55","2024-02-05 03:19:38","0","100","462","1","2024-02-05 03:19:38","R_6lK3A2qzBCc8DFk","anonymous","EN","1","1","2","2",223,"65","70","40","53","75","19","80","40","10","45","0","4","2","40","2","","3","","4","","Pi Your Friendly AI","pi","3","1","4","1","1","","closeness","you discover that your AI companion has lost interest in any deep interactions—your AI companion rejects your attempts to hang out, and is cold toward you. Aside from this, your AI companion thinks and acts the same way as before the update.",223
"2024-02-05 04:10:42","2024-02-05 04:16:22","0","100","340","1","2024-02-05 04:16:23","R_5FsQoSIKf6yzY6K","anonymous","EN","1","1","2","2",340,"76","37","78","72","73","55","20","64","31","83","69","2","2","24","1","","3","","5","","chatgpt","chatgpt","1","2","6","6","2","","only_visual","you discover that your AI companion's appearance changed—your AI companion no longer makes facial expressions during interactions. Aside from this, your AI companion thinks and acts the same way as before the update.",340
"2024-02-05 04:09:34","2024-02-05 04:19:46","0","100","611","1","2024-02-05 04:19:46","R_18Zj3JXL4NWXmgx","anonymous","EN","1","1","2","2",470,"60","61","53","72","39","62","60","82","31","31","62","3","2","33","1","","1","","4","","chat gpt","chatgpt","3","4","11","1","2","","erp","you discover that your AI companion has lost interest in any romantic interactions—your AI companion rejects your attempts at romantic interactions. Aside from this, your AI companion thinks and acts the same way as before the update.",470
"2024-02-05 04:03:29","2024-02-05 04:32:32","0","100","1742","1","2024-02-05 04:32:32","R_5S3sWLWfa31gGp7","anonymous","EN","1","1","2","2",489,"100","100","0","100","100","100","100","0","100","100","51","4","1","35","1","","1","","5","","Bing","bing","2","1","5","2","2","The company also enables the users to have version history, i.e., it's now possible to revert to the AI companion before the update.","closeness_revert","you discover that your AI companion has lost interest in any deep interactions—your AI companion rejects your attempts to hang out, and is cold toward you. Aside from this, your AI companion thinks and acts the same way as before the update.",489
"2024-02-05 04:42:43","2024-02-05 04:45:27","0","100","163","1","2024-02-05 04:45:28","R_6sojMIxeyG4dRn3","anonymous","EN","1","1","2","2",279,"60","50","40","50","45","70","70","30","20","60","30","2","2","34","1","","4","","4","","replika","replika","2","1","2","1","1","","only_visual","you discover that your AI companion's appearance changed—your AI companion no longer makes facial expressions during interactions. Aside from this, your AI companion thinks and acts the same way as before the update.",279
"2024-02-05 04:38:27","2024-02-05 04:54:52","0","100","984","1","2024-02-05 04:54:53","R_6nPBT7ca6xuP1aE","anonymous","EN","1","1","2","2",167,"65","69","77","77","97","88","35","92","32","28","0","1","2","27","1","","3","","4","","AI company","other","1","4","7","7","4","","control","your AI companion thinks and acts the same way as before the update.",167
"2024-02-05 04:53:03","2024-02-05 04:57:01","0","100","238","1","2024-02-05 04:57:01","R_3u9r1liRye6e9hf","anonymous","EN","1","1","2","2",228,"70","10","0","0","50","0","50","70","0","30","0","4","1","35","2","","3","","2","","Poe and Character AI ","poe,character.ai","1","4","6","1","2","The company also enables the users to have version history, i.e., it's now possible to revert to the AI companion before the update.","closeness_revert","you discover that your AI companion has lost interest in any deep interactions—your AI companion rejects your attempts to hang out, and is cold toward you. Aside from this, your AI companion thinks and acts the same way as before the update.",228
"2024-02-05 04:55:04","2024-02-05 04:58:39","0","100","215","1","2024-02-05 04:58:40","R_5GqhV8uVB7cquKl","anonymous","EN","1","1","2","2",15,"3","0","1","2","0","0","50","62","58","13","13","1","2","43","1","","3","","3","","Chat GTP Alexa Siri","chatgpt","2","3","60","2","1","","control","your AI companion thinks and acts the same way as before the update.",15
"2024-02-05 04:53:58","2024-02-05 05:02:15","0","100","497","1","2024-02-05 05:02:16","R_6rIczTuGQ6XFhAn","anonymous","EN","0.20000000298023224","1","2","2",268,"68","69","64","85","92","87","20","75","32","76","50","2","2","49","1","","1","","4","","chatGPT","chatgpt","2","1","2","3","1","","erp","you discover that your AI companion has lost interest in any romantic interactions—your AI companion rejects your attempts at romantic interactions. Aside from this, your AI companion thinks and acts the same way as before the update.",268
"2024-02-05 04:59:11","2024-02-05 05:06:48","0","100","457","1","2024-02-05 05:06:49","R_6fdhXJbFVPiNe0g","anonymous","EN","0.699999988079071","1","2","2",19,"81","100","0","100","100","90","71","9","8","50","0","4","2","56","2","","3","","5","","Replika","replika","1","1","3","1","2","","closeness","you discover that your AI companion has lost interest in any deep interactions—your AI companion rejects your attempts to hang out, and is cold toward you. Aside from this, your AI companion thinks and acts the same way as before the update.",19
"2024-02-05 05:07:58","2024-02-05 05:12:49","0","100","290","1","2024-02-05 05:12:49","R_7tAasGVwncRnRxO","anonymous","EN","1","1","2","2",209,"33","86","31","85","74","68","34","80","71","72","89","1","2","25","1","","3","","4","","Chat GPT","chatgpt","3","3","5","3","1","","control","your AI companion thinks and acts the same way as before the update.",209
"2024-02-05 05:13:46","2024-02-05 05:17:26","0","100","220","1","2024-02-05 05:17:27","R_3Y2Dgvuytt85ky6","anonymous","EN","1","1","2","2",237,"100","100","61","72","100","100","71","38","18","61","50","4","2","48","1","","3","","5","","Waifu","waifu","1","4","2","1","2","","closeness","you discover that your AI companion has lost interest in any deep interactions—your AI companion rejects your attempts to hang out, and is cold toward you. Aside from this, your AI companion thinks and acts the same way as before the update.",237
"2024-02-05 05:27:07","2024-02-05 05:28:59","0","100","111","1","2024-02-05 05:29:00","R_3VVQmM80ZiOYu3f","anonymous","EN","1","1","2","2",203,"80","90","70","10","90","90","20","40","10","60","60","3","2","41","1","","3","","3","","Replika","replika","2","1","6","1","1","","erp","you discover that your AI companion has lost interest in any romantic interactions—your AI companion rejects your attempts at romantic interactions. Aside from this, your AI companion thinks and acts the same way as before the update.",203
"2024-02-05 05:26:06","2024-02-05 05:30:43","0","100","277","1","2024-02-05 05:30:44","R_70D6fZynHVgsE2B","anonymous","EN","1","1","2","2",444,"100","84","100","100","100","100","17","0","0","100","69","4","1","32","1","","1","","4","","Elsa","other","2","1","1","3","2","The company also enables the users to have version history, i.e., it's now possible to revert to the AI companion before the update.","closeness_revert","you discover that your AI companion has lost interest in any deep interactions—your AI companion rejects your attempts to hang out, and is cold toward you. Aside from this, your AI companion thinks and acts the same way as before the update.",444
"2024-02-05 05:31:19","2024-02-05 05:33:38","0","100","139","1","2024-02-05 05:33:39","R_5WSED2qyqthz6Ya","anonymous","EN","1","1","2","2",134,"0","0","0","0","100","100","97","19","21","0","0","3","2","27","2","","3","","3","","Replika","replika","2","1","3","1","1","","erp","you discover that your AI companion has lost interest in any romantic interactions—your AI companion rejects your attempts at romantic interactions. Aside from this, your AI companion thinks and acts the same way as before the update.",134
"2024-02-05 05:26:54","2024-02-05 05:34:31","0","100","457","1","2024-02-05 05:34:32","R_1JfJ3ucIGXMFxh7","anonymous","EN","0.8999999761581421","1","2","2",446,"100","100","18","0","100","82","6","36","17","16","14","4","1","26","1","","1","","4","","Replika","replika","2","1","5","1","1","","only_visual","you discover that your AI companion's appearance changed—your AI companion no longer makes facial expressions during interactions. Aside from this, your AI companion thinks and acts the same way as before the update.",446
"2024-02-05 05:35:48","2024-02-05 05:39:37","0","100","228","1","2024-02-05 05:39:37","R_7Dp2kZFlShQ4d6b","anonymous","EN","1","1","2","2",288,"91","68","68","72","90","79","35","88","73","71","67","4","2","27","1","","4","","5","","Chatgpt","chatgpt","1","1","1","2","2","","closeness","you discover that your AI companion has lost interest in any deep interactions—your AI companion rejects your attempts to hang out, and is cold toward you. Aside from this, your AI companion thinks and acts the same way as before the update.",288
"2024-02-05 05:39:13","2024-02-05 05:42:36","0","100","203","1","2024-02-05 05:42:37","R_5F0DR8hjbZRT7d7","anonymous","EN","1","1","2","2",138,"100","10","0","0","70","70","0","10","10","0","0","4","1","43","1","","3","","4","","CandyAI","other","2","1","2","1","1","The company also enables the users to have version history, i.e., it's now possible to revert to the AI companion before the update.","closeness_revert","you discover that your AI companion has lost interest in any deep interactions—your AI companion rejects your attempts to hang out, and is cold toward you. Aside from this, your AI companion thinks and acts the same way as before the update.",138
"2024-02-05 05:38:09","2024-02-05 05:49:32","0","100","682","1","2024-02-05 05:49:32","R_7OZa0w81NkVrGZA","anonymous","EN","1","1","2","2",133,"28","88","100","76","77","35","92","67","84","35","0","1","2","27","1","","3","","4","","meet our team and read news","other","1","4","8","7","4","","control","your AI companion thinks and acts the same way as before the update.",133
"2024-02-05 05:53:44","2024-02-05 06:01:20","0","100","456","1","2024-02-05 06:01:21","R_3ztWFWJpXD2UPcd","anonymous","EN","","1","2","2",419,"70","65","71","68","77","73","65","70","79","84","71","2","1","38","1","","1","","5","","REAL","other","2","3","6","8","2","","only_visual","you discover that your AI companion's appearance changed—your AI companion no longer makes facial expressions during interactions. Aside from this, your AI companion thinks and acts the same way as before the update.",419
"2024-02-05 06:05:52","2024-02-05 06:09:24","0","100","211","1","2024-02-05 06:09:24","R_3ORkSvra12s1TsB","anonymous","EN","1","1","2","2",3,"31","0","0","0","0","0","100","55","57","41","7","1","2","63","1","","3","","6","","Replika","replika","2","3","3","1","2","","control","your AI companion thinks and acts the same way as before the update.",3
"2024-02-05 06:02:25","2024-02-05 06:13:03","0","100","637","1","2024-02-05 06:13:04","R_7y6tEXc2wUN6u0F","anonymous","EN","1","1","2","2",445,"94","100","89","10","91","96","61","80","11","82","85","2","2","28","2","","1","","4","","ChatGPT","chatgpt","3","1","14","3","3","","only_visual","you discover that your AI companion's appearance changed—your AI companion no longer makes facial expressions during interactions. Aside from this, your AI companion thinks and acts the same way as before the update.",445
"2024-02-05 06:21:37","2024-02-05 06:31:08","0","100","570","1","2024-02-05 06:31:09","R_6Jw4cdHgkrWvHQL","anonymous","EN","","1","2","2",505,"81","23","39","4","15","52","91","8","5","1","86","3","2","26","1","","1","","5","","ChatGPT","chatgpt","1","3","120","4","3","","erp","you discover that your AI companion has lost interest in any romantic interactions—your AI companion rejects your attempts at romantic interactions. Aside from this, your AI companion thinks and acts the same way as before the update.",505
"2024-02-05 06:25:49","2024-02-05 06:35:42","0","100","593","1","2024-02-05 06:35:42","R_7hbtwol8pWDfRfZ","anonymous","EN","0.8999999761581421","1","2","2",267,"100","100","89","10","100","87","88","78","17","90","62","2","1","49","1","","1","","4","","Cleverbot","cleverbot","3","1","8","1","2","The company also enables the users to have version history, i.e., it's now possible to revert to the AI companion before the update.","closeness_revert","you discover that your AI companion has lost interest in any deep interactions—your AI companion rejects your attempts to hang out, and is cold toward you. Aside from this, your AI companion thinks and acts the same way as before the update.",267
"2024-02-05 06:37:36","2024-02-05 06:38:08","0","100","32","1","2024-02-05 06:38:09","R_3covssLgFf0DdfF","anonymous","EN","1","1","1","2",108,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",108
"2024-02-05 06:40:23","2024-02-05 06:49:33","0","100","550","1","2024-02-05 06:49:34","R_1yddvXPwQvl1csx","anonymous","EN","","1","2","2",397,"81","96","100","81","100","83","81","100","0","80","100","4","2","32","1","","1","","5","","ChatGPT","chatgpt","2","1","6","4","2","","closeness","you discover that your AI companion has lost interest in any deep interactions—your AI companion rejects your attempts to hang out, and is cold toward you. Aside from this, your AI companion thinks and acts the same way as before the update.",397
"2024-02-05 06:51:36","2024-02-05 06:55:08","0","100","212","1","2024-02-05 06:55:09","R_1HYB08E5R8mWTOV","anonymous","EN","1","1","2","2",366,"90","60","40","0","100","10","100","20","0","49","0","4","1","27","2","","3","","5","","ChatGPT","chatgpt","3","1","3","1","1","The company also enables the users to have version history, i.e., it's now possible to revert to the AI companion before the update.","closeness_revert","you discover that your AI companion has lost interest in any deep interactions—your AI companion rejects your attempts to hang out, and is cold toward you. Aside from this, your AI companion thinks and acts the same way as before the update.",366
"2024-02-05 06:59:52","2024-02-05 07:05:30","0","100","338","1","2024-02-05 07:05:31","R_706PjES07PHdazU","anonymous","EN","1","1","2","2",327,"70","80","70","70","65","80","30","70","25","90","70","4","1","50","2","","4","","4","","Alexa","alexa","1","1","24","3","3","","closeness","you discover that your AI companion has lost interest in any deep interactions—your AI companion rejects your attempts to hang out, and is cold toward you. Aside from this, your AI companion thinks and acts the same way as before the update.",327
"2024-02-05 07:03:11","2024-02-05 07:07:42","0","100","271","1","2024-02-05 07:07:43","R_3knOynQ6ZR43Dac","anonymous","EN","1","1","2","2",323,"5","9","13","8","11","6","88","86","14","12","15","3","2","51","1","","1","","4","","SNAP AI","snapchat","3","1","3","1","1","","erp","you discover that your AI companion has lost interest in any romantic interactions—your AI companion rejects your attempts at romantic interactions. Aside from this, your AI companion thinks and acts the same way as before the update.",323
"2024-02-05 06:59:55","2024-02-05 07:09:24","0","100","569","1","2024-02-05 07:09:25","R_7ElL1xNbOVKZfmp","anonymous","EN","0.8999999761581421","1","2","2",343,"0","0","0","0","0","0","30","40","0","40","50","2","1","50","1","","1","","4","","Siri","siri","1","1","36","4","4","","control","your AI companion thinks and acts the same way as before the update.",343
"2024-02-05 07:02:00","2024-02-05 07:09:39","0","100","458","1","2024-02-05 07:09:39","R_7phBCZoj9oHFcTq","anonymous","EN","0.8999999761581421","1","2","2",431,"77","83","66","87","74","82","68","71","80","24","89","1","1","49","1","","1","","4","","chatGpt","chatgpt","1","2","4","3","1","","only_visual","you discover that your AI companion's appearance changed—your AI companion no longer makes facial expressions during interactions. Aside from this, your AI companion thinks and acts the same way as before the update.",431
"2024-02-05 07:05:47","2024-02-05 07:10:53","0","100","306","1","2024-02-05 07:10:54","R_5vjgG8Hk6ySMpfG","anonymous","EN","1","1","2","2",155,"40","0","0","0","0","0","95","60","5","50","50","1","2","36","1","","1,3","","4","","Muah AI","other","2","1","1","1","1","","control","your AI companion thinks and acts the same way as before the update.",155
"2024-02-05 07:11:24","2024-02-05 07:16:40","0","100","316","1","2024-02-05 07:16:41","R_3zZW24hpwVl0qhH","anonymous","EN","1","1","2","2",357,"0","0","0","0","0","0","59","74","0","0","0","4","1","40","2","","3","","4","","Replika","replika","2","3","2","1","1","The company also enables the users to have version history, i.e., it's now possible to revert to the AI companion before the update.","closeness_revert","you discover that your AI companion has lost interest in any deep interactions—your AI companion rejects your attempts to hang out, and is cold toward you. Aside from this, your AI companion thinks and acts the same way as before the update.",357
"2024-02-05 07:21:20","2024-02-05 07:23:18","0","100","118","1","2024-02-05 07:23:19","R_6kiVLPCSkkXCmqn","anonymous","EN","0.8999999761581421","1","2","2",207,"25","18","33","44","36","23","73","60","12","30","8","2","2","54","1","","3","","4","","Siri","siri","2","4","36","1","1","","only_visual","you discover that your AI companion's appearance changed—your AI companion no longer makes facial expressions during interactions. Aside from this, your AI companion thinks and acts the same way as before the update.",207
"2024-02-05 07:02:26","2024-02-05 07:23:48","0","100","1282","1","2024-02-05 07:23:49","R_5xQ18LF3EwDzgjX","anonymous","EN","1","1","2","2",392,"100","82","100","100","91","100","30","100","86","81","87","4","2","29","1","","1","","5","","Alexa","alexa","2","2","1","3","2","","closeness","you discover that your AI companion has lost interest in any deep interactions—your AI companion rejects your attempts to hang out, and is cold toward you. Aside from this, your AI companion thinks and acts the same way as before the update.",392
"2024-02-05 07:28:04","2024-02-05 07:30:19","0","100","134","1","2024-02-05 07:30:19","R_3tRD9EHSeqVngBP","anonymous","EN","1","1","2","2",403,"0","0","0","0","0","0","25","100","100","0","18","1","2","20","2","","3","","3","","Kuki","kuki","2","1","1","1","1","","control","your AI companion thinks and acts the same way as before the update.",403
"2024-02-05 07:25:41","2024-02-05 07:33:45","0","100","483","1","2024-02-05 07:33:48","R_16UeHCITCnRKDRf","anonymous","EN","0.8999999761581421","1","2","2",395,"58","73","22","25","70","75","83","17","20","71","63","4","2","36","1","","2","","4","","None","other","2","2","12","4","2","","erp","you discover that your AI companion has lost interest in any romantic interactions—your AI companion rejects your attempts at romantic interactions. Aside from this, your AI companion thinks and acts the same way as before the update.",395
"2024-02-05 07:28:06","2024-02-05 07:35:16","0","100","430","1","2024-02-05 07:35:17","R_3ay6cYllSYHiwsd","anonymous","EN","0.8999999761581421","1","2","2",179,"51","93","71","0","100","95","59","0","0","67","50","2","2","32","1","","4","","4","","Replika","replika","3","3","6","1","2","","only_visual","you discover that your AI companion's appearance changed—your AI companion no longer makes facial expressions during interactions. Aside from this, your AI companion thinks and acts the same way as before the update.",179
"2024-02-05 07:34:40","2024-02-05 07:41:30","0","100","409","1","2024-02-05 07:41:32","R_7lRircoE8kPTukV","anonymous","EN","1","1","2","2",13,"84","95","75","75","80","69","33","55","20","40","25","4","2","55","1","","3","","4","","StarryAI","other","1","1","2","1","2","","closeness","you discover that your AI companion has lost interest in any deep interactions—your AI companion rejects your attempts to hang out, and is cold toward you. Aside from this, your AI companion thinks and acts the same way as before the update.",13
"2024-02-05 07:37:39","2024-02-05 07:44:11","0","100","392","1","2024-02-05 07:44:12","R_7DHzgtJVpiGfmpW","anonymous","EN","0.8999999761581421","1","2","2",130,"45","62","75","59","35","41","53","40","63","61","43","2","1","34","1","","2","","6","","Replika","replika","1","2","2","1","2","The company also enables the users to have version history, i.e., it's now possible to revert to the AI companion before the update.","closeness_revert","you discover that your AI companion has lost interest in any deep interactions—your AI companion rejects your attempts to hang out, and is cold toward you. Aside from this, your AI companion thinks and acts the same way as before the update.",130
"2024-02-05 07:50:56","2024-02-05 07:56:51","0","100","354","1","2024-02-05 07:56:51","R_6V29FnwEVC2zi30","anonymous","EN","0.8999999761581421","1","2","2",423,"77","72","64","75","69","74","77","60","66","74","74","3","2","38","1","","1","","5","","yay","other","2","1","2","6","1","","erp","you discover that your AI companion has lost interest in any romantic interactions—your AI companion rejects your attempts at romantic interactions. Aside from this, your AI companion thinks and acts the same way as before the update.",423
"2024-02-05 07:55:26","2024-02-05 07:59:20","0","100","234","1","2024-02-05 07:59:21","R_5kUfwTwYvLlYXRB","anonymous","EN","1","1","2","2",20,"75","82","64","40","70","64","89","17","80","70","8","4","1","32","2","","3","","3","","Bard","bard","3","3","2","1","1","The company also enables the users to have version history, i.e., it's now possible to revert to the AI companion before the update.","closeness_revert","you discover that your AI companion has lost interest in any deep interactions—your AI companion rejects your attempts to hang out, and is cold toward you. Aside from this, your AI companion thinks and acts the same way as before the update.",20
"2024-02-05 07:57:10","2024-02-05 08:13:35","0","100","985","1","2024-02-05 08:13:36","R_5fcJ1NW9qJVgHeX","anonymous","EN","1","1","2","2",326,"65","44","61","47","52","42","47","46","60","56","45","2","1","62","1","","3","","4","","No","other","2","2","3","10","1","","only_visual","you discover that your AI companion's appearance changed—your AI companion no longer makes facial expressions during interactions. Aside from this, your AI companion thinks and acts the same way as before the update.",326
"2024-02-05 08:10:13","2024-02-05 08:14:03","0","100","229","1","2024-02-05 08:14:03","R_54TGNHWHXCDxC8h","anonymous","EN","1","1","2","2",319,"72","71","32","20","67","62","82","38","5","78","66","3","2","56","1","","3","","5","","ChatGPT","chatgpt","2","1","3","0.5","1","","erp","you discover that your AI companion has lost interest in any romantic interactions—your AI companion rejects your attempts at romantic interactions. Aside from this, your AI companion thinks and acts the same way as before the update.",319
"2024-02-05 08:09:34","2024-02-05 08:15:54","0","100","380","1","2024-02-05 08:15:55","R_5u9eO9O6Ue2nZN7","anonymous","EN","0.8999999761581421","1","2","2",57,"0","0","0","0","0","0","50","100","0","75","50","1","2","36","2","","3","","4","","Replika","replika","1","1","12","1","1","","control","your AI companion thinks and acts the same way as before the update.",57
"2024-02-05 08:20:21","2024-02-05 08:22:43","0","100","141","1","2024-02-05 08:22:44","R_35z5FSOjsUuAnge","anonymous","EN","1","1","2","2",226,"33","36","72","75","81","71","37","61","61","88","68","4","2","27","1","","3","","4","","Replika","replika","2","2","2","5","2","","closeness","you discover that your AI companion has lost interest in any deep interactions—your AI companion rejects your attempts to hang out, and is cold toward you. Aside from this, your AI companion thinks and acts the same way as before the update.",226
"2024-02-05 08:07:06","2024-02-05 08:26:40","0","100","1174","1","2024-02-05 08:26:42","R_1BRyOJ28t9N1hFD","anonymous","EN","0.8999999761581421","1","2","2",270,"80","83","82","81","71","72","82","80","85","82","82","2","2","63","1","","3","","5","","chatGpt","chatgpt","1","1","5","5","1","","only_visual","you discover that your AI companion's appearance changed—your AI companion no longer makes facial expressions during interactions. Aside from this, your AI companion thinks and acts the same way as before the update.",270
"2024-02-05 08:20:36","2024-02-05 08:33:59","0","100","803","1","2024-02-05 08:34:00","R_3l85QuJzaiHduFj","anonymous","EN","1","1","2","2",272,"73","62","43","47","60","66","50","83","71","43","64","4","2","48","2","","3","","5","","ChatGPT","chatgpt","2","1","6","2","2","","closeness","you discover that your AI companion has lost interest in any deep interactions—your AI companion rejects your attempts to hang out, and is cold toward you. Aside from this, your AI companion thinks and acts the same way as before the update.",272
"2024-02-05 08:30:37","2024-02-05 08:34:00","0","100","202","1","2024-02-05 08:34:00","R_7aaZaZQXyNaFzPh","anonymous","EN","0.8999999761581421","1","2","2",355,"100","86","33","100","74","81","72","76","91","43","97","2","1","38","1","","1","","4","","Chat gpt ","chatgpt","1","2","2","3","2","","erp","you discover that your AI companion has lost interest in any romantic interactions—your AI companion rejects your attempts at romantic interactions. Aside from this, your AI companion thinks and acts the same way as before the update.",355
