StartDate;EndDate;Status;Progress;Duration (in seconds);Finished;RecordedDate;ResponseId;DistributionChannel;UserLanguage;Q_RecaptchaScore;consent;att_1;att_2;prolific_id;value_1_1;value_2_1;mourn_1_1;mourn_2_1;identity_stability_1_1;identity_stability_2_1;comp_1;comp_2;age;gender;gender_4_TEXT;ethnicity;ethnicity_6_TEXT;edu;edu_8_TEXT;ai_companion_app;uses_ai_assistant;gender_rep;relationship_rep;months_rep;hours_rep;subscription_rep;PROLIFIC_PID;revertible;revert_prompt;change_type;change_prompt
2024-07-01 18:52:14;2024-07-01 18:55:19;0;100;184;1;2024-07-01 18:55:19;R_515cnA57mIax1SR;anonymous;EN;1;1;2;2;60c381c26357c51532f1b378;0;100;74;0;100;100;2;2;23;2;;2,3,5;;1;;Replika;0;3;1;48;1;1;60c381c26357c51532f1b378;FALSE;;coldness;you discover that your AI companion has lost interest in any deep interactions—your AI companion rejects your attempts to hang out, and is cold toward you. Aside from this, your AI companion thinks and acts the same way as before the update.
2024-07-01 18:54:15;2024-07-01 18:56:12;0;100;116;1;2024-07-01 18:56:12;R_1ClzJXsCJuDqXjy;anonymous;EN;1;1;2;2;5c28113978fad50001932f58;50;50;10;0;75;0;2;1;35;1;;3;;4;;Gemini and Replika;0;1;1;12;0.25;1;5c28113978fad50001932f58;TRUE;The company also allows users to return to the original AI companion, as it was before the update.;coldness;you discover that your AI companion has lost interest in any deep interactions—your AI companion rejects your attempts to hang out, and is cold toward you. Aside from this, your AI companion thinks and acts the same way as before the update.
2024-07-01 18:52:21;2024-07-01 18:56:19;0;100;237;1;2024-07-01 18:56:20;R_17LxIewFEor0957;anonymous;EN;1;1;2;2;6107fc49a32960d2683676fc;68;64;63;33;71;45;1;1;48;2;;3;;3;;Im not sure;0;3;3;4;2;1;6107fc49a32960d2683676fc;TRUE;The company also allows users to return to the original AI companion, as it was before the update.;control;your AI companion thinks and acts the same way as before the update.
2024-07-01 18:51:26;2024-07-01 18:56:49;0;100;322;1;2024-07-01 18:56:50;R_6MNERHPz7TKPbIl;anonymous;EN;1;1;2;2;6673551118316b3052e758a1;26;30;18;7;30;29;1;2;44;2;;3;;4;;Chatgpt ;1;3;1;4;1;2;6673551118316b3052e758a1;FALSE;;control;your AI companion thinks and acts the same way as before the update.
2024-07-01 18:44:29;2024-07-01 18:57:45;0;100;796;1;2024-07-01 18:57:45;R_7HhQwbj0k1dOax6;anonymous;EN;1;1;2;2;6650e75aca2e8db0be76fabf;64;72;28;66;54;67;2;1;27;2;;2;;4;;Chatgpt;1;1;3;1;1;1;6650e75aca2e8db0be76fabf;TRUE;The company also allows users to return to the original AI companion, as it was before the update.;coldness;you discover that your AI companion has lost interest in any deep interactions—your AI companion rejects your attempts to hang out, and is cold toward you. Aside from this, your AI companion thinks and acts the same way as before the update.
2024-07-01 19:00:57;2024-07-01 19:01:46;0;100;48;1;2024-07-01 19:01:46;R_62fZjwYSD3Ww8M8;anonymous;EN;1;1;2;1;593fcc42ef9ed10001414289;;;;;;;;;;;;;;;;;0;;;;;;593fcc42ef9ed10001414289;;;;
2024-07-01 19:01:33;2024-07-01 19:02:45;0;100;71;1;2024-07-01 19:02:45;R_3yjwLUHTtlsdPMd;anonymous;EN;1;1;2;2;5f6cdde7a8d71310b06e402a;71;59;78;63;77;65;2;2;27;2;;3;;4;;chat gpt;1;2;1;4;1;1;5f6cdde7a8d71310b06e402a;FALSE;;coldness;you discover that your AI companion has lost interest in any deep interactions—your AI companion rejects your attempts to hang out, and is cold toward you. Aside from this, your AI companion thinks and acts the same way as before the update.
2024-07-01 18:59:23;2024-07-01 19:03:05;0;100;222;1;2024-07-01 19:03:06;R_1lQzEEKhrJXv4nF;anonymous;EN;1;1;2;2;6638d47755f8fd0ece2ab401;50;0;0;3;0;0;1;2;35;2;;1;;3;;chat gpt;1;2;1;1;2;1;6638d47755f8fd0ece2ab401;FALSE;;control;your AI companion thinks and acts the same way as before the update.
2024-07-01 19:00:55;2024-07-01 19:03:24;0;100;149;1;2024-07-01 19:03:24;R_7J9uWacRZTX2xs4;anonymous;EN;1;1;2;2;63ebb22fae90027a0e121582;80;75;70;45;60;75;2;1;43;1;;3;;4;;Kindroid;0;2;1;6;1;2;63ebb22fae90027a0e121582;TRUE;The company also allows users to return to the original AI companion, as it was before the update.;coldness;you discover that your AI companion has lost interest in any deep interactions—your AI companion rejects your attempts to hang out, and is cold toward you. Aside from this, your AI companion thinks and acts the same way as before the update.
2024-07-01 18:51:36;2024-07-01 19:03:55;0;100;739;1;2024-07-01 19:03:55;R_3re5wY1dKVFb26r;anonymous;EN;1;1;2;2;59ad6f1e09709e00013c2ba5;0;0;74;0;100;85;2;2;31;2;;3;;4;;Pi;0;3;1;21;1;1;59ad6f1e09709e00013c2ba5;FALSE;;coldness;you discover that your AI companion has lost interest in any deep interactions—your AI companion rejects your attempts to hang out, and is cold toward you. Aside from this, your AI companion thinks and acts the same way as before the update.
2024-07-01 19:03:36;2024-07-01 19:04:09;0;100;32;1;2024-07-01 19:04:09;R_1qgjmgc7kYVLfkN;anonymous;EN;1;1;2;1;6668926d6676b40df201e06e;;;;;;;;;;;;;;;;;0;;;;;;6668926d6676b40df201e06e;;;;
2024-07-01 18:56:19;2024-07-01 19:04:27;0;100;488;1;2024-07-01 19:04:28;R_1OYL51zNo6Ga8re;anonymous;EN;1;1;2;2;65380a258021a891975e9d06;99;79;42;30;70;82;2;1;32;1;;1;;5;;Morse;1;3;1;16;6;3;65380a258021a891975e9d06;TRUE;The company also allows users to return to the original AI companion, as it was before the update.;coldness;you discover that your AI companion has lost interest in any deep interactions—your AI companion rejects your attempts to hang out, and is cold toward you. Aside from this, your AI companion thinks and acts the same way as before the update.
2024-07-01 19:00:35;2024-07-01 19:04:41;0;100;245;1;2024-07-01 19:04:41;R_61B42uZbxUxmEzi;anonymous;EN;1;1;2;2;5c6ee20c0506a200015c4275;17;21;0;0;18;1;1;1;41;2;;3;;1;;Copilot;1;3;3;1;1;1;5c6ee20c0506a200015c4275;TRUE;The company also allows users to return to the original AI companion, as it was before the update.;control;your AI companion thinks and acts the same way as before the update.
2024-07-01 19:04:28;2024-07-01 19:04:51;0;100;23;1;2024-07-01 19:04:52;R_5RmbP134ixi4d62;anonymous;EN;1;1;1;2;5de7bebf0feb5a913f41daf2;;;;;;;;;;;;;;;;;0;;;;;;5de7bebf0feb5a913f41daf2;;;;
2024-07-01 19:01:39;2024-07-01 19:05:34;0;100;234;1;2024-07-01 19:05:35;R_7MgLPnbMmhsUZhv;anonymous;EN;1;1;2;2;65e1f674f319fba1ef5d2c84;40;33;36;17;33;29;1;1;41;2;;3;;4;;Replika;0;2;1;2;1;1;65e1f674f319fba1ef5d2c84;FALSE;;control;your AI companion thinks and acts the same way as before the update.
2024-07-01 19:03:48;2024-07-01 19:06:32;0;100;164;1;2024-07-01 19:06:32;R_66mOxLviZ8wtKei;anonymous;EN;1;1;2;2;6668a59f1f30469a13e6748d;30;20;5;0;60;50;1;1;35;1;;3;;4;;gemini;0;2;3;1;1;1;6668a59f1f30469a13e6748d;TRUE;The company also allows users to return to the original AI companion, as it was before the update.;control;your AI companion thinks and acts the same way as before the update.
2024-07-01 19:04:39;2024-07-01 19:07:21;0;100;161;1;2024-07-01 19:07:22;R_53XB5ovLSBm30op;anonymous;EN;1;1;2;2;62d07a0428ad60624574c612;100;100;60;50;80;80;2;2;24;1;;3;;3;;ChatGPT and CharacterAI;0;1;4;1;0;1;62d07a0428ad60624574c612;FALSE;;coldness;you discover that your AI companion has lost interest in any deep interactions—your AI companion rejects your attempts to hang out, and is cold toward you. Aside from this, your AI companion thinks and acts the same way as before the update.
2024-07-01 19:06:36;2024-07-01 19:09:26;0;100;170;1;2024-07-01 19:09:27;R_1gvlGkajqyDuWe5;anonymous;EN;1;1;2;2;5e89ce643ac81466c24cb5d8;50;20;0;30;20;30;1;2;34;4;Nonbinary;6;Arab;3;;Replika;0;3;1;18;1;1;5e89ce643ac81466c24cb5d8;FALSE;;control;your AI companion thinks and acts the same way as before the update.
2024-07-01 19:12:21;2024-07-01 19:14:47;0;100;145;1;2024-07-01 19:14:48;R_3w6LHdtWUdgLn1f;anonymous;EN;1;1;2;2;5fadadb3e77a6b18e6354c1a;75;100;55;10;88;80;2;1;28;2;;1,3;;4;;ChatGPT;1;3;3;18;1;1;5fadadb3e77a6b18e6354c1a;FALSE;;coldness;you discover that your AI companion has lost interest in any deep interactions—your AI companion rejects your attempts to hang out, and is cold toward you. Aside from this, your AI companion thinks and acts the same way as before the update.
2024-07-01 19:12:53;2024-07-01 19:18:06;0;100;312;1;2024-07-01 19:18:06;R_1gXlkohc0A6VaTd;anonymous;EN;1;1;2;2;63ea5fe64d7a2cce52a149ca;62;57;53;53;59;56;1;1;31;2;;2;;7;;chatgpt;1;3;1;9;2;1;63ea5fe64d7a2cce52a149ca;TRUE;The company also allows users to return to the original AI companion, as it was before the update.;control;your AI companion thinks and acts the same way as before the update.
2024-07-01 19:15:51;2024-07-01 19:18:54;0;100;182;1;2024-07-01 19:18:54;R_5qEr9x7LYpllPKq;anonymous;EN;0.800000011920929;1;2;2;6650b007f34c780768bdf441;21;18;5;0;40;31;1;1;24;1;;3;;4;;Replika AI;0;2;1;1;0;1;6650b007f34c780768bdf441;TRUE;The company also allows users to return to the original AI companion, as it was before the update.;control;your AI companion thinks and acts the same way as before the update.
2024-07-01 19:14:36;2024-07-01 19:19:14;0;100;278;1;2024-07-01 19:19:15;R_7f1E6B8s0qX50LL;anonymous;EN;1;1;2;2;665f453593dd048859c48c4b;81;91;95;0;40;85;2;2;26;2;;3;;8;Associates;The snapchat AI friend;0;2;4;2;1;1;665f453593dd048859c48c4b;FALSE;;coldness;you discover that your AI companion has lost interest in any deep interactions—your AI companion rejects your attempts to hang out, and is cold toward you. Aside from this, your AI companion thinks and acts the same way as before the update.
2024-07-01 19:16:21;2024-07-01 19:19:42;0;100;201;1;2024-07-01 19:19:43;R_6CEF6l4BIxjGZZx;anonymous;EN;1;1;2;2;5858610a7ac7900001733bb2;36;81;1;0;98;91;2;2;45;1;;1;;3;;Linky;0;2;4;3;2;1;5858610a7ac7900001733bb2;FALSE;;coldness;you discover that your AI companion has lost interest in any deep interactions—your AI companion rejects your attempts to hang out, and is cold toward you. Aside from this, your AI companion thinks and acts the same way as before the update.
2024-07-01 19:15:14;2024-07-01 19:19:46;0;100;271;1;2024-07-01 19:19:46;R_5sh3MlstRpfbYBK;anonymous;EN;1;1;2;2;6655bded614d5a44d1fb355b;60;40;55;60;70;70;1;1;31;2;;3;;1;;Pi and Wysa;0;3;4;6;1;1;6655bded614d5a44d1fb355b;TRUE;The company also allows users to return to the original AI companion, as it was before the update.;control;your AI companion thinks and acts the same way as before the update.
2024-07-01 19:13:23;2024-07-01 19:20:28;0;100;424;1;2024-07-01 19:20:28;R_71bGmAwaA4vaqkl;anonymous;EN;1;1;2;2;5c388683fb3f0f0001fdf65a;100;100;50;50;100;95;2;2;37;1;;2;;4;;ChatGPT;1;3;4;7;0.2;1;5c388683fb3f0f0001fdf65a;FALSE;;coldness;you discover that your AI companion has lost interest in any deep interactions—your AI companion rejects your attempts to hang out, and is cold toward you. Aside from this, your AI companion thinks and acts the same way as before the update.
2024-07-01 19:11:32;2024-07-01 19:22:18;0;100;645;1;2024-07-01 19:22:18;R_6E0DfuHP1o7oPOV;anonymous;EN;1;1;2;2;652175497ec9c15507cfbc0b;50;50;50;11;50;51;1;1;49;2;;1;;5;;CHATGPT;1;2;1;36;4;2;652175497ec9c15507cfbc0b;TRUE;The company also allows users to return to the original AI companion, as it was before the update.;control;your AI companion thinks and acts the same way as before the update.
2024-07-01 19:21:16;2024-07-01 19:23:06;0;100;110;1;2024-07-01 19:23:07;R_50137UHilddxY5G;anonymous;EN;1;1;2;2;5aa83a71f6dfdd0001eb1690;32;33;68;68;64;27;1;2;33;2;;3;;4;;Chat GPT;1;3;4;2;1;1;5aa83a71f6dfdd0001eb1690;FALSE;;coldness;you discover that your AI companion has lost interest in any deep interactions—your AI companion rejects your attempts to hang out, and is cold toward you. Aside from this, your AI companion thinks and acts the same way as before the update.
2024-07-01 19:19:26;2024-07-01 19:23:36;0;100;249;1;2024-07-01 19:23:36;R_3pT24gpFaaSMoIN;anonymous;EN;1;1;2;2;658f26b364bcbcfb43e3c480;18;16;0;0;91;4;2;2;55;2;;3;;3;;Pi;0;1;1;1;1;1;658f26b364bcbcfb43e3c480;FALSE;;coldness;you discover that your AI companion has lost interest in any deep interactions—your AI companion rejects your attempts to hang out, and is cold toward you. Aside from this, your AI companion thinks and acts the same way as before the update.
2024-07-01 19:18:03;2024-07-01 19:24:06;0;100;362;1;2024-07-01 19:24:06;R_32bEoBOyugbMLK1;anonymous;EN;1;1;2;2;615dbec57d764bf5ab0a56e5;100;100;100;100;100;100;1;2;40;2;;3;;5;;Kuki AI;0;2;1;15;1;1;615dbec57d764bf5ab0a56e5;FALSE;;coldness;you discover that your AI companion has lost interest in any deep interactions—your AI companion rejects your attempts to hang out, and is cold toward you. Aside from this, your AI companion thinks and acts the same way as before the update.
2024-07-01 19:22:24;2024-07-01 19:24:38;0;100;133;1;2024-07-01 19:24:38;R_3CMVBCr3QYztGVz;anonymous;EN;1;1;2;2;6361795b5918b185b6bd13fe;0;0;0;0;2;2;1;1;39;1;;3;;4;;Alexa and Siri;1;2;4;18;1;1;6361795b5918b185b6bd13fe;TRUE;The company also allows users to return to the original AI companion, as it was before the update.;control;your AI companion thinks and acts the same way as before the update.
2024-07-01 19:22:36;2024-07-01 19:24:49;0;100;132;1;2024-07-01 19:24:49;R_3PiWv3w88sYqnSy;anonymous;EN;1;1;2;2;660c382d9e126fa86cbd410b;0;0;0;0;5;0;1;1;36;2;;3;;4;;ChatGPT ;1;3;3;9;2;2;660c382d9e126fa86cbd410b;TRUE;The company also allows users to return to the original AI companion, as it was before the update.;control;your AI companion thinks and acts the same way as before the update.
2024-07-01 19:21:08;2024-07-01 19:24:52;0;100;224;1;2024-07-01 19:24:53;R_3w5h6WEJF8a0Niv;anonymous;EN;1;1;2;2;66355f26b2907f55ed130bf1;89;70;78;83;93;75;2;1;32;2;;1;;3;;Alexa;1;2;1;4;4;3;66355f26b2907f55ed130bf1;TRUE;The company also allows users to return to the original AI companion, as it was before the update.;control;your AI companion thinks and acts the same way as before the update.
2024-07-01 19:27:00;2024-07-01 19:27:23;0;100;22;1;2024-07-01 19:27:24;R_5dobWMXKWsIuQgv;anonymous;EN;1;1;2;1;665a1456aea810cb8ff4c37f;;;;;;;;;;;;;;;;;0;;;;;;665a1456aea810cb8ff4c37f;;;;
2024-07-01 19:28:16;2024-07-01 19:29:44;0;100;88;1;2024-07-01 19:29:44;R_6JeFSR5KPNjzgSv;anonymous;EN;1;1;2;1;65877d36b22305cb858d2666;;;;;;;;;;;;;;;;;0;;;;;;65877d36b22305cb858d2666;;;;
2024-07-01 19:24:46;2024-07-01 19:30:36;0;100;350;1;2024-07-01 19:30:36;R_7OUbY5QcdJmxQE6;anonymous;EN;1;1;2;2;6672394774f0704913ff5539;70;80;40;40;70;70;2;2;23;1;;3;;1;;chatgpt;1;3;4;1;1;1;6672394774f0704913ff5539;FALSE;;coldness;you discover that your AI companion has lost interest in any deep interactions—your AI companion rejects your attempts to hang out, and is cold toward you. Aside from this, your AI companion thinks and acts the same way as before the update.
2024-07-01 19:25:24;2024-07-01 19:31:31;0;100;367;1;2024-07-01 19:31:32;R_65Xt6igBVxKwuiZ;anonymous;EN;1;1;2;2;610cd5f2b38b2d1bffe55477;75;37;9;0;94;95;2;2;32;1;;4;;4;;Replika;0;2;1;6;1;2;610cd5f2b38b2d1bffe55477;FALSE;;coldness;you discover that your AI companion has lost interest in any deep interactions—your AI companion rejects your attempts to hang out, and is cold toward you. Aside from this, your AI companion thinks and acts the same way as before the update.
2024-07-01 19:32:24;2024-07-01 19:34:14;0;100;110;1;2024-07-01 19:34:15;R_61Z4AahcjKGlQxr;anonymous;EN;1;1;2;2;5f7654f879a4420e6d20971b;69;60;0;3;0;0;1;2;24;2;;3;;4;;Pi;0;3;3;6;1;1;5f7654f879a4420e6d20971b;FALSE;;control;your AI companion thinks and acts the same way as before the update.
2024-07-01 19:33:55;2024-07-01 19:36:44;0;100;169;1;2024-07-01 19:36:45;R_1QsiuJtIf3bdxTj;anonymous;EN;1;1;2;2;6131ba00bd67d2702e9a3c8d;50;50;10;1;60;30;2;1;26;2;;3;;4;;ChatGPT;1;3;4;1;0;1;6131ba00bd67d2702e9a3c8d;FALSE;;coldness;you discover that your AI companion has lost interest in any deep interactions—your AI companion rejects your attempts to hang out, and is cold toward you. Aside from this, your AI companion thinks and acts the same way as before the update.
2024-07-01 19:33:29;2024-07-01 19:36:45;0;100;196;1;2024-07-01 19:36:46;R_3epZRQLzJh1UV0l;anonymous;EN;1;1;2;2;6672fce733b33c5400ece768;0;0;0;0;0;0;1;1;23;1;;3;;4;;Replika ;0;2;4;2;1;1;6672fce733b33c5400ece768;TRUE;The company also allows users to return to the original AI companion, as it was before the update.;control;your AI companion thinks and acts the same way as before the update.
2024-07-01 19:35:56;2024-07-01 19:38:30;0;100;154;1;2024-07-01 19:38:31;R_5MhROoxRtwgzhad;anonymous;EN;1;1;2;2;6659e827e445df6ae5f4103c;9;6;2;10;39;44;1;1;25;2;;3;;5;;Character AI;0;2;4;0;0.5;1;6659e827e445df6ae5f4103c;TRUE;The company also allows users to return to the original AI companion, as it was before the update.;control;your AI companion thinks and acts the same way as before the update.
2024-07-01 19:39:24;2024-07-01 19:41:48;0;100;144;1;2024-07-01 19:41:49;R_7IjRLdQxGyG2B2N;anonymous;EN;1;1;2;2;6600e6fb008f248f85d18742;73;90;17;72;74;68;2;1;35;1;;3;;4;;ChatGPT;1;3;1;3;0.25;1;6600e6fb008f248f85d18742;TRUE;The company also allows users to return to the original AI companion, as it was before the update.;coldness;you discover that your AI companion has lost interest in any deep interactions—your AI companion rejects your attempts to hang out, and is cold toward you. Aside from this, your AI companion thinks and acts the same way as before the update.
2024-07-01 19:31:22;2024-07-01 19:41:51;0;100;629;1;2024-07-01 19:41:51;R_7dFjKk2ZBK8fJkj;anonymous;EN;1;1;2;2;65178713fd459dd31fbfb62b;100;100;100;55;100;95;2;1;50;2;;1;;3;;Replika;0;1;4;18;1;1;65178713fd459dd31fbfb62b;TRUE;The company also allows users to return to the original AI companion, as it was before the update.;coldness;you discover that your AI companion has lost interest in any deep interactions—your AI companion rejects your attempts to hang out, and is cold toward you. Aside from this, your AI companion thinks and acts the same way as before the update.
2024-07-01 19:43:43;2024-07-01 19:46:32;0;100;169;1;2024-07-01 19:46:32;R_3O8IB9crtHpJ7Z3;anonymous;EN;1;1;2;2;655adfa96fe070d1ede286bb;50;50;66;0;100;97;1;2;38;1;;1;;4;;CHATGPT ;1;2;1;7;1;3;655adfa96fe070d1ede286bb;FALSE;;control;your AI companion thinks and acts the same way as before the update.
2024-07-01 19:43:38;2024-07-01 19:46:58;0;100;200;1;2024-07-01 19:46:59;R_7QuTTwXRuZuNLz3;anonymous;EN;1;1;2;2;60801193150c8f60aa4884f0;0;0;0;0;0;0;1;1;41;1;;3;;4;;chatgpt;1;3;4;12;0;1;60801193150c8f60aa4884f0;TRUE;The company also allows users to return to the original AI companion, as it was before the update.;control;your AI companion thinks and acts the same way as before the update.
2024-07-01 19:44:03;2024-07-01 19:50:13;0;100;369;1;2024-07-01 19:50:14;R_6ODxAcOecHkimJ3;anonymous;EN;1;1;2;2;62d9528ed4256ae12b504b06;77;97;94;70;100;66;2;2;21;1;;3;;5;;ChatGPT;1;1;4;36;3;4;62d9528ed4256ae12b504b06;FALSE;;control;your AI companion thinks and acts the same way as before the update.
2024-07-01 19:45:59;2024-07-01 19:50:46;0;100;286;1;2024-07-01 19:50:46;R_5OpMTPygfVAXwFN;anonymous;EN;1;1;2;2;667d85ec48a57d13d4cd295b;77;73;77;77;78;85;2;2;18;2;;2;;1;;chatgpt;1;2;1;2;1;1;667d85ec48a57d13d4cd295b;FALSE;;coldness;you discover that your AI companion has lost interest in any deep interactions—your AI companion rejects your attempts to hang out, and is cold toward you. Aside from this, your AI companion thinks and acts the same way as before the update.
2024-07-01 19:29:33;2024-07-01 19:52:07;0;100;1354;1;2024-07-01 19:52:08;R_1kVQXwxmsYZCEEx;anonymous;EN;1;1;2;2;62ceba5fdab49dfc90278cbb;6;20;0;85;6;0;1;1;25;2;;3;;3;;chatgpt;1;2;3;30;1;1;62ceba5fdab49dfc90278cbb;TRUE;The company also allows users to return to the original AI companion, as it was before the update.;control;your AI companion thinks and acts the same way as before the update.
2024-07-01 19:49:50;2024-07-01 19:52:23;0;100;153;1;2024-07-01 19:52:24;R_3qBLCCaQFc2Acj7;anonymous;EN;1;1;2;2;6549c057c03dd7b7b3166a9d;71;73;57;51;69;70;2;2;27;2;;3;;4;;Character ai;0;1;3;2;0.2;1;6549c057c03dd7b7b3166a9d;FALSE;;coldness;you discover that your AI companion has lost interest in any deep interactions—your AI companion rejects your attempts to hang out, and is cold toward you. Aside from this, your AI companion thinks and acts the same way as before the update.
2024-07-01 19:38:21;2024-07-01 19:52:25;0;100;843;1;2024-07-01 19:52:25;R_3qf0j3mOzX2JD0c;anonymous;EN;1;1;2;2;5b9c1a42c57b4b0001eedc61;74;79;70;13;62;56;2;2;57;2;;3;;4;;chatgpt and copilot;1;3;3;3;0.5;1;5b9c1a42c57b4b0001eedc61;TRUE;The company also allows users to return to the original AI companion, as it was before the update.;coldness;you discover that your AI companion has lost interest in any deep interactions—your AI companion rejects your attempts to hang out, and is cold toward you. Aside from this, your AI companion thinks and acts the same way as before the update.
2024-07-01 19:51:31;2024-07-01 19:54:17;0;100;166;1;2024-07-01 19:54:18;R_3mygb3nonQOxE36;anonymous;EN;1;1;2;2;5b9eddfed259900001106b05;0;0;3;0;0;50;1;2;39;1;;3;;6;;replika;0;2;4;2;1;1;5b9eddfed259900001106b05;FALSE;;control;your AI companion thinks and acts the same way as before the update.
2024-07-01 19:48:33;2024-07-01 19:55:30;0;100;417;1;2024-07-01 19:55:31;R_7TlwHnpmQorVBNT;anonymous;EN;1;1;2;2;665a4c830511d573c3ed54e6;86;78;100;21;100;75;2;1;28;2;;1,3;;1;;Chat GPT;1;3;1;6;1;1;665a4c830511d573c3ed54e6;TRUE;The company also allows users to return to the original AI companion, as it was before the update.;coldness;you discover that your AI companion has lost interest in any deep interactions—your AI companion rejects your attempts to hang out, and is cold toward you. Aside from this, your AI companion thinks and acts the same way as before the update.
2024-07-01 19:50:57;2024-07-01 19:55:58;0;100;300;1;2024-07-01 19:55:59;R_7gnF2VxaGXCbA1k;anonymous;EN;1;1;2;2;666e049a3c1902560d54c416;0;0;0;0;5;0;1;1;19;4;Genderqueer ;2,3;;3;;I dont know;0;3;1;0;0;1;666e049a3c1902560d54c416;TRUE;The company also allows users to return to the original AI companion, as it was before the update.;control;your AI companion thinks and acts the same way as before the update.
2024-07-01 19:48:21;2024-07-01 19:56:05;0;100;463;1;2024-07-01 19:56:05;R_5C7uROJS49dg72W;anonymous;EN;1;1;2;2;5dc59aea37023940a0860dea;60;60;55;10;70;50;2;1;55;1;;3;;4;;Chat GPT;1;3;1;12;0;1;5dc59aea37023940a0860dea;TRUE;The company also allows users to return to the original AI companion, as it was before the update.;coldness;you discover that your AI companion has lost interest in any deep interactions—your AI companion rejects your attempts to hang out, and is cold toward you. Aside from this, your AI companion thinks and acts the same way as before the update.
2024-07-01 19:55:50;2024-07-01 19:58:49;0;100;178;1;2024-07-01 19:58:50;R_3pMlCFtSI9ald29;anonymous;EN;1;1;2;2;64017b47c83e917541f7c592;0;0;0;0;27;0;1;2;32;2;;3,4,5;;5;;character dot ai;0;2;1;12;0;1;64017b47c83e917541f7c592;FALSE;;control;your AI companion thinks and acts the same way as before the update.
2024-07-01 20:01:04;2024-07-01 20:04:45;0;100;220;1;2024-07-01 20:04:45;R_7fel4vW71IFVycp;anonymous;EN;1;1;2;2;6642a19c0923efb3255aa965;87;82;82;10;82;87;2;1;23;2;;3;;4;;Replika;0;3;1;1;0;1;6642a19c0923efb3255aa965;TRUE;The company also allows users to return to the original AI companion, as it was before the update.;coldness;you discover that your AI companion has lost interest in any deep interactions—your AI companion rejects your attempts to hang out, and is cold toward you. Aside from this, your AI companion thinks and acts the same way as before the update.
2024-07-01 20:01:58;2024-07-01 20:04:59;0;100;181;1;2024-07-01 20:04:59;R_68HtGeTUsFFG3SR;anonymous;EN;1;1;2;2;6561f9edfd7315a2f858adff;21;50;28;23;20;26;1;2;23;2;;1;;3;;Janitorai;0;1;2;5;2;1;6561f9edfd7315a2f858adff;FALSE;;control;your AI companion thinks and acts the same way as before the update.
2024-07-01 20:04:15;2024-07-01 20:06:10;0;100;115;1;2024-07-01 20:06:11;R_6YgEZEklKd26uaw;anonymous;EN;1;1;2;2;608b732bf07396f6132836d1;82;79;19;4;95;68;2;1;21;2;;3;;1;;Replika;0;1;1;4;0.5;1;608b732bf07396f6132836d1;TRUE;The company also allows users to return to the original AI companion, as it was before the update.;coldness;you discover that your AI companion has lost interest in any deep interactions—your AI companion rejects your attempts to hang out, and is cold toward you. Aside from this, your AI companion thinks and acts the same way as before the update.
2024-07-01 20:11:58;2024-07-01 20:12:49;0;100;51;1;2024-07-01 20:12:50;R_1jW34PkK78yA6sf;anonymous;EN;1;1;2;1;6647cea83d5c3b223697556f;;;;;;;;;;;;;;;;;0;;;;;;6647cea83d5c3b223697556f;;;;
2024-07-01 20:09:39;2024-07-01 20:12:55;0;100;195;1;2024-07-01 20:12:55;R_3KSZDHn0dKFfsC0;anonymous;EN;1;1;2;2;666e1cbd0338769b50be8961;79;84;78;34;84;68;2;1;29;2;;3,4;;4;;Pi;0;3;1;1;1;1;666e1cbd0338769b50be8961;TRUE;The company also allows users to return to the original AI companion, as it was before the update.;coldness;you discover that your AI companion has lost interest in any deep interactions—your AI companion rejects your attempts to hang out, and is cold toward you. Aside from this, your AI companion thinks and acts the same way as before the update.
2024-07-01 20:12:23;2024-07-01 20:15:32;0;100;189;1;2024-07-01 20:15:33;R_114iFpWkgpwGuzf;anonymous;EN;1;1;2;2;6633a48b83e72a859fde7144;10;21;27;24;0;1;1;2;39;2;;3,5;;4;;Replika;0;2;1;1;2;1;6633a48b83e72a859fde7144;FALSE;;control;your AI companion thinks and acts the same way as before the update.
2024-07-01 20:16:25;2024-07-01 20:19:56;0;100;210;1;2024-07-01 20:19:56;R_1wlGn6Auwr3Oi09;anonymous;EN;1;1;2;2;6298d2ace7d7094c8d904e82;0;0;10;0;40;10;1;2;56;1;;3;;4;;Pi;0;3;1;18;1;1;6298d2ace7d7094c8d904e82;FALSE;;control;your AI companion thinks and acts the same way as before the update.
2024-07-01 20:17:44;2024-07-01 20:20:56;0;100;191;1;2024-07-01 20:20:57;R_19bsYOBnu66rY9Z;anonymous;EN;1;1;2;2;666136b6e082f98d0ef992d2;98;89;68;35;87;90;2;1;19;1;;3;;3;;Character dot Ai and Muah;0;2;1;2;2;1;666136b6e082f98d0ef992d2;TRUE;The company also allows users to return to the original AI companion, as it was before the update.;coldness;you discover that your AI companion has lost interest in any deep interactions—your AI companion rejects your attempts to hang out, and is cold toward you. Aside from this, your AI companion thinks and acts the same way as before the update.
2024-07-01 20:20:11;2024-07-01 20:22:22;0;100;131;1;2024-07-01 20:22:22;R_1aEJRM2CF3QsLvj;anonymous;EN;1;1;2;2;57334d427d01ed00098e8e69;11;50;13;22;7;14;1;2;39;1;;2;;4;;ChatGpt;1;3;4;10;1;1;57334d427d01ed00098e8e69;FALSE;;control;your AI companion thinks and acts the same way as before the update.
