"","StartDate","EndDate","Status","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","DistributionChannel","UserLanguage","Q_RecaptchaScore","consent","att_1","att_2","prolific_id","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","Q10","prolific_id_anon"
"7329","2024-02-02 14:06:26","2024-02-02 14:07:22","IP Address","100","56","True","2024-02-02 14:07:23","R_5DYhyEqj0gcWS2F","anonymous","EN","1","I agree to participate in this study","Paul","Purple",7713,"yes","yes","no","yes","yes","yes","yes","yes","no",7713
"7330","2024-02-02 14:06:28","2024-02-02 14:07:32","IP Address","100","64","True","2024-02-02 14:07:33","R_6eSIvpoNko8yS77","anonymous","EN","1","I agree to participate in this study","Paul","Purple",1369,"yes","no","yes","yes","no","no","yes","yes","no",1369
"7331","2024-02-02 14:06:28","2024-02-02 14:07:42","IP Address","100","73","True","2024-02-02 14:07:42","R_58V6tKTvi1zjWKm","anonymous","EN","0.8999999761581421","I agree to participate in this study","Paul","Purple",1632,"yes","yes","yes","yes","no","yes","yes","yes","no",1632
"7332","2024-02-02 14:06:09","2024-02-02 14:07:43","IP Address","100","93","True","2024-02-02 14:07:43","R_6ba6USjGJG8uUJH","anonymous","EN","1","I agree to participate in this study","John","Purple",1,"","","","","","","","","",1
"7333","2024-02-02 14:07:08","2024-02-02 14:07:59","IP Address","100","51","True","2024-02-02 14:07:59","R_6AR4Kdh5MJd7HdT","anonymous","EN","1","I agree to participate in this study","Paul","Purple",575,"yes","yes","no","yes","no","yes","yes","no","no",575
"7334","2024-02-02 14:06:29","2024-02-02 14:08:13","IP Address","100","104","True","2024-02-02 14:08:14","R_7roxKPIbIBdBwz8","anonymous","EN","1","I agree to participate in this study","Paul","Purple",7706,"yes","yes","no","no","yes","yes","yes","no","no",7706
"7335","2024-02-02 14:07:46","2024-02-02 14:09:11","IP Address","100","84","True","2024-02-02 14:09:11","R_6zbVfopwLPjd92t","anonymous","EN","1","I agree to participate in this study","Paul","Purple",63,"yes","yes","yes","yes","no","no","yes","no","no",63
"7336","2024-02-02 14:08:45","2024-02-02 14:09:56","IP Address","100","70","True","2024-02-02 14:09:56","R_5kBXIIyPEsm4N2q","anonymous","EN","0.8999999761581421","I agree to participate in this study","Paul","Purple",7396,"yes","yes","yes","yes","yes","yes","yes","no","no",7396
"7337","2024-02-02 14:09:06","2024-02-02 14:10:10","IP Address","100","64","True","2024-02-02 14:10:11","R_6jebTfSPc2VNu37","anonymous","EN","1","I agree to participate in this study","Paul","Purple",3552,"no","yes","yes","no","no","no","yes","no","no",3552
"7338","2024-02-02 14:09:33","2024-02-02 14:10:21","IP Address","100","47","True","2024-02-02 14:10:22","R_3k82CqZupWR4E2S","anonymous","EN","1","I agree to participate in this study","Paul","Purple",6451,"no","yes","no","yes","yes","yes","yes","no","no",6451
"7339","2024-02-02 14:09:42","2024-02-02 14:10:39","IP Address","100","57","True","2024-02-02 14:10:40","R_5w17Ybvc9Xlna9D","anonymous","EN","1","I agree to participate in this study","Paul","Purple",52,"yes","yes","no","yes","yes","yes","yes","no","no",52
"7340","2024-02-02 14:09:09","2024-02-02 14:11:14","IP Address","100","125","True","2024-02-02 14:11:14","R_3CDYVLRWAtndHhe","anonymous","EN","1","I agree to participate in this study","Paul","Purple",5918,"no","yes","no","yes","yes","yes","no","no","no",5918
"7341","2024-02-02 14:10:44","2024-02-02 14:11:27","IP Address","100","42","True","2024-02-02 14:11:27","R_57gZU0lQCsu5lyV","anonymous","EN","1","I agree to participate in this study","Paul","Green",1,"","","","","","","","","",1
"7342","2024-02-02 14:11:05","2024-02-02 14:11:56","IP Address","100","51","True","2024-02-02 14:11:57","R_1N1F5jYkPob5ggp","anonymous","EN","0.8999999761581421","I agree to participate in this study","Paul","Purple",4708,"no","no","no","no","no","yes","no","no","no",4708
"7343","2024-02-02 14:11:30","2024-02-02 14:12:12","IP Address","100","41","True","2024-02-02 14:12:13","R_5dNqVv0Q5Gg4aHf","anonymous","EN","0.8999999761581421","I agree to participate in this study","Paul","Purple",665,"yes","no","yes","yes","yes","yes","no","no","no",665
"7344","2024-02-02 14:11:41","2024-02-02 14:12:17","IP Address","100","35","True","2024-02-02 14:12:17","R_6VloCQwtwucWlxB","anonymous","EN","1","I agree to participate in this study","Paul","Green",1,"","","","","","","","","",1
"7345","2024-02-02 14:11:11","2024-02-02 14:12:17","IP Address","100","65","True","2024-02-02 14:12:18","R_5n8f8h1GBsLOrIZ","anonymous","EN","1","I agree to participate in this study","Paul","Purple",3856,"yes","no","no","yes","no","yes","yes","no","no",3856
"7346","2024-02-02 14:11:32","2024-02-02 14:12:44","IP Address","100","72","True","2024-02-02 14:12:45","R_5lyImFWpoCxnj4C","anonymous","EN","1","I agree to participate in this study","Paul","Purple",3194,"yes","yes","no","yes","yes","yes","yes","no","no",3194
"7347","2024-02-02 14:11:23","2024-02-02 14:12:46","IP Address","100","82","True","2024-02-02 14:12:46","R_3QcEUG7266DnfWZ","anonymous","EN","0.8999999761581421","I agree to participate in this study","Paul","Purple",40,"yes","no","no","no","yes","yes","yes","no","no",40
"7348","2024-02-02 14:12:59","2024-02-02 14:13:38","IP Address","100","38","True","2024-02-02 14:13:39","R_11FAXxZy4D7KNJY","anonymous","EN","0.8999999761581421","I agree to participate in this study","Paul","Purple",2549,"no","no","no","yes","no","yes","yes","no","no",2549
"7349","2024-02-02 14:11:54","2024-02-02 14:14:01","IP Address","100","126","True","2024-02-02 14:14:01","R_5e5hVBgbze77vzu","anonymous","EN","0.8999999761581421","I agree to participate in this study","Paul","Purple",1950,"yes","yes","no","yes","yes","yes","yes","no","no",1950
"7350","2024-02-02 14:12:58","2024-02-02 14:14:12","IP Address","100","73","True","2024-02-02 14:14:12","R_589hi3ZE9cDVADn","anonymous","EN","1","I agree to participate in this study","Paul","Purple",4998,"yes","no","no","yes","yes","yes","yes","yes","yes",4998
"7351","2024-02-02 14:12:21","2024-02-02 14:14:33","IP Address","100","131","True","2024-02-02 14:14:33","R_7poyTwnRI7gcrjX","anonymous","EN","0.8999999761581421","I agree to participate in this study","Paul","Purple",4279,"no","no","yes","yes","no","no","no","no","no",4279
"7352","2024-02-02 14:07:27","2024-02-02 14:14:47","IP Address","100","439","True","2024-02-02 14:14:48","R_73grBHH8l5GucDZ","anonymous","EN","1","I agree to participate in this study","Paul","Purple",7632,"yes","no","no","yes","no","yes","no","no","no",7632
"7353","2024-02-02 14:14:32","2024-02-02 14:15:14","IP Address","100","42","True","2024-02-02 14:15:14","R_50SNUowPoN8R5Qh","anonymous","EN","1","I agree to participate in this study","Paul","Purple",4295,"yes","yes","yes","yes","yes","no","yes","no","no",4295
"7354","2024-02-02 14:14:04","2024-02-02 14:15:21","IP Address","100","76","True","2024-02-02 14:15:22","R_3QuW7oXFm5cB5mG","anonymous","EN","1","I agree to participate in this study","Paul","Purple",7060,"yes","yes","no","yes","yes","yes","yes","yes","no",7060
"7355","2024-02-02 14:15:10","2024-02-02 14:15:51","IP Address","100","41","True","2024-02-02 14:15:51","R_6Ge6347dyHKC8uV","anonymous","EN","0.8999999761581421","I agree to participate in this study","Paul","Purple",4063,"yes","yes","no","yes","no","yes","yes","no","no",4063
"7356","2024-02-02 14:15:42","2024-02-02 14:16:22","IP Address","100","39","True","2024-02-02 14:16:22","R_7dDGg5TnyTcsQ3N","anonymous","EN","0.8999999761581421","I agree to participate in this study","Paul","Purple",2674,"yes","yes","no","yes","no","no","yes","no","no",2674
"7357","2024-02-02 14:14:33","2024-02-02 14:16:30","IP Address","100","117","True","2024-02-02 14:16:31","R_3TWqJXv72FQep1L","anonymous","EN","1","I agree to participate in this study","Paul","Purple",7677,"no","no","no","yes","no","yes","yes","yes","no",7677
"7358","2024-02-02 14:15:31","2024-02-02 14:16:36","IP Address","100","64","True","2024-02-02 14:16:36","R_5OXziO6BNV6DRkd","anonymous","EN","1","I agree to participate in this study","Paul","Purple",2482,"yes","yes","no","yes","yes","yes","yes","no","no",2482
"7359","2024-02-02 14:12:04","2024-02-02 14:17:04","IP Address","100","300","True","2024-02-02 14:17:04","R_3ctn2ky0j0XFCMG","anonymous","EN","0.8999999761581421","I agree to participate in this study","Paul","Purple",6517,"yes","yes","no","yes","yes","yes","yes","yes","yes",6517
"7360","2024-02-02 14:13:11","2024-02-02 14:17:19","IP Address","100","247","True","2024-02-02 14:17:20","R_3PQN1P89HCQcCEA","anonymous","EN","1","I agree to participate in this study","Paul","Purple",7625,"yes","yes","yes","yes","no","yes","yes","no","no",7625
"7361","2024-02-02 14:16:18","2024-02-02 14:17:23","IP Address","100","64","True","2024-02-02 14:17:24","R_1h0gD7UBqPCtYpW","anonymous","EN","1","I agree to participate in this study","Paul","Purple",7692,"yes","yes","no","yes","no","no","no","no","no",7692
"7362","2024-02-02 14:16:28","2024-02-02 14:17:38","IP Address","100","69","True","2024-02-02 14:17:38","R_172soRWi70ozwTZ","anonymous","EN","0.800000011920929","I agree to participate in this study","Paul","Purple",5747,"yes","yes","no","yes","yes","yes","yes","no","no",5747
"7363","2024-02-02 14:17:07","2024-02-02 14:18:09","IP Address","100","61","True","2024-02-02 14:18:09","R_1kteYllZsGKT7cd","anonymous","EN","1","I agree to participate in this study","Paul","Purple",2710,"no","yes","no","no","no","no","no","no","no",2710
"7364","2024-02-02 14:16:37","2024-02-02 14:18:23","IP Address","100","105","True","2024-02-02 14:18:24","R_1HnvkXAUuE6Guhh","anonymous","EN","1","I agree to participate in this study","Paul","Purple",7211,"yes","no","yes","yes","no","no","yes","no","no",7211
"7365","2024-02-02 14:18:46","2024-02-02 14:19:29","IP Address","100","42","True","2024-02-02 14:19:30","R_3KiNo8dCgOnlhvr","anonymous","EN","0.800000011920929","I agree to participate in this study","Paul","Purple",1694,"yes","no","yes","yes","yes","yes","yes","no","no",1694
"7366","2024-02-02 14:18:44","2024-02-02 14:19:39","IP Address","100","55","True","2024-02-02 14:19:40","R_3G2GRIhBteNAM8r","anonymous","EN","0.8999999761581421","I agree to participate in this study","Paul","Purple",6891,"yes","yes","yes","yes","yes","yes","yes","yes","no",6891
"7367","2024-02-02 14:18:13","2024-02-02 14:20:14","IP Address","100","120","True","2024-02-02 14:20:15","R_1QJSv2WmqhGccff","anonymous","EN","0.8999999761581421","I agree to participate in this study","Paul","Purple",7502,"no","no","no","no","yes","yes","yes","no","no",7502
"7368","2024-02-02 14:18:33","2024-02-02 14:20:22","IP Address","100","109","True","2024-02-02 14:20:23","R_31XarXdTygQyelB","anonymous","EN","0.8999999761581421","I agree to participate in this study","Paul","Purple",7467,"yes","yes","no","yes","no","yes","yes","no","no",7467
"7369","2024-02-02 14:20:07","2024-02-02 14:20:38","IP Address","100","30","True","2024-02-02 14:20:38","R_5QFOwao5LgT3LMG","anonymous","EN","1","I agree to participate in this study","Paul","Purple",5365,"no","no","no","yes","no","yes","yes","no","no",5365
"7370","2024-02-02 14:19:59","2024-02-02 14:20:57","IP Address","100","58","True","2024-02-02 14:20:58","R_3G6MomrUUuJNfIl","anonymous","EN","1","I agree to participate in this study","Paul","Purple",5306,"yes","yes","no","yes","no","no","no","no","no",5306
"7371","2024-02-02 14:18:14","2024-02-02 14:20:59","IP Address","100","164","True","2024-02-02 14:21:00","R_1dRnLFk7NhpQ83V","anonymous","EN","0.8999999761581421","I agree to participate in this study","Paul","Purple",7573,"yes","yes","yes","yes","yes","yes","yes","yes","yes",7573
"7372","2024-02-02 14:19:16","2024-02-02 14:21:06","IP Address","100","110","True","2024-02-02 14:21:07","R_30U3G6p8EDteRJu","anonymous","EN","0.800000011920929","I agree to participate in this study","Paul","Purple",7585,"no","no","yes","yes","no","no","yes","no","no",7585
"7373","2024-02-02 14:21:19","2024-02-02 14:21:37","IP Address","100","17","True","2024-02-02 14:21:37","R_1VY4RVbevqQiM6t","anonymous","EN","1","I agree to participate in this study","Paul","Green",1,"","","","","","","","","",1
"7374","2024-02-02 14:19:46","2024-02-02 14:21:40","IP Address","100","114","True","2024-02-02 14:21:41","R_1D5wQjM5I6Cf7P9","anonymous","EN","1","I agree to participate in this study","Paul","Purple",7238,"yes","no","no","no","no","yes","yes","no","no",7238
"7375","2024-02-02 14:20:52","2024-02-02 14:21:52","IP Address","100","59","True","2024-02-02 14:21:52","R_7PXhzvmNMsuKBox","anonymous","EN","0.8999999761581421","I agree to participate in this study","Paul","Purple",2215,"yes","yes","no","yes","no","yes","yes","no","no",2215
"7376","2024-02-02 14:20:44","2024-02-02 14:21:52","IP Address","100","68","True","2024-02-02 14:21:53","R_5XigNa9Vjo1u46W","anonymous","EN","0.8999999761581421","I agree to participate in this study","Paul","Purple",2154,"yes","yes","no","yes","yes","no","yes","no","no",2154
"7377","2024-02-02 14:20:24","2024-02-02 14:21:56","IP Address","100","91","True","2024-02-02 14:21:56","R_3GDfUd0vM6cZunh","anonymous","EN","0.8999999761581421","I agree to participate in this study","Paul","Purple",5592,"yes","no","no","yes","yes","yes","no","yes","no",5592
"7378","2024-02-02 14:20:59","2024-02-02 14:22:23","IP Address","100","83","True","2024-02-02 14:22:23","R_3TOdSfs5HkGs3G3","anonymous","EN","1","I agree to participate in this study","Paul","Purple",86,"yes","yes","no","yes","yes","yes","yes","no","no",86
"7379","2024-02-02 14:22:06","2024-02-02 14:22:45","IP Address","100","39","True","2024-02-02 14:22:46","R_5rAlwBsySosBZXb","anonymous","EN","1","I agree to participate in this study","Paul","Purple",2841,"yes","no","no","no","no","yes","no","no","no",2841
"7380","2024-02-02 14:22:12","2024-02-02 14:23:00","IP Address","100","48","True","2024-02-02 14:23:01","R_1qgnqcewuNfgjW7","anonymous","EN","1","I agree to participate in this study","Paul","Purple",6420,"yes","yes","no","yes","yes","yes","yes","yes","no",6420
"7381","2024-02-02 14:22:08","2024-02-02 14:23:09","IP Address","100","61","True","2024-02-02 14:23:10","R_6Ab5M5jA2XEr8Yh","anonymous","EN","0.8999999761581421","I agree to participate in this study","Paul","Purple",1243,"no","yes","yes","no","yes","no","yes","no","no",1243
"7382","2024-02-02 14:20:38","2024-02-02 14:23:19","IP Address","100","160","True","2024-02-02 14:23:19","R_1LtXwAbilWusxys","anonymous","EN","1","I agree to participate in this study","Paul","Purple",4820,"yes","yes","no","yes","yes","no","yes","no","yes",4820
"7383","2024-02-02 14:20:44","2024-02-02 14:23:28","IP Address","100","163","True","2024-02-02 14:23:28","R_50TZsGHpki59mC0","anonymous","EN","0.8999999761581421","I agree to participate in this study","Paul","Purple",2314,"no","no","no","yes","yes","yes","yes","no","no",2314
"7384","2024-02-02 14:23:23","2024-02-02 14:26:31","IP Address","100","187","True","2024-02-02 14:26:31","R_5DqFjF6BUaW9kl8","anonymous","EN","","I agree to participate in this study","Paul","Purple",7663,"yes","yes","yes","yes","yes","yes","yes","yes","yes",7663
"7385","2024-02-02 14:25:41","2024-02-02 14:26:42","IP Address","100","60","True","2024-02-02 14:26:42","R_6OlDUoOM1l2pCzS","anonymous","EN","1","I agree to participate in this study","Paul","Purple",4076,"yes","no","yes","yes","yes","yes","yes","no","no",4076
"7386","2024-02-02 14:24:51","2024-02-02 14:27:02","IP Address","100","130","True","2024-02-02 14:27:03","R_347py8ZRU7qLpT3","anonymous","EN","0.8999999761581421","I agree to participate in this study","Paul","Purple",1006,"no","no","no","no","no","no","no","no","no",1006
"7387","2024-02-02 14:26:18","2024-02-02 14:27:27","IP Address","100","68","True","2024-02-02 14:27:28","R_6gAW22Dw5GsTZA7","anonymous","EN","1","I agree to participate in this study","Paul","Purple",7418,"no","yes","no","no","yes","yes","yes","no","no",7418
"7388","2024-02-02 14:26:59","2024-02-02 14:27:40","IP Address","100","41","True","2024-02-02 14:27:41","R_1OqtJImzm6ie8rh","anonymous","EN","1","I agree to participate in this study","Paul","Green",1,"","","","","","","","","",1
"7389","2024-02-02 14:26:40","2024-02-02 14:28:10","IP Address","100","90","True","2024-02-02 14:28:11","R_5afVdO2qsZpl1hE","anonymous","EN","0.8999999761581421","I agree to participate in this study","Paul","Purple",7055,"yes","yes","yes","yes","yes","yes","yes","yes","no",7055
"7390","2024-02-02 14:27:14","2024-02-02 14:28:06","IP Address","100","52","True","2024-02-02 14:28:31","R_1UPkaLXymWbc1wJ","anonymous","EN","1","I agree to participate in this study","Paul","Purple",847,"yes","yes","no","yes","yes","yes","yes","yes","no",847
"7391","2024-02-02 14:27:43","2024-02-02 14:28:34","IP Address","100","50","True","2024-02-02 14:28:35","R_6kZC9uz0lJnmPBl","anonymous","EN","0.8999999761581421","I agree to participate in this study","Paul","Purple",4061,"no","yes","yes","yes","yes","no","yes","yes","no",4061
"7392","2024-02-02 14:27:09","2024-02-02 14:29:13","IP Address","100","124","True","2024-02-02 14:29:14","R_5fvcvuZ0l8qKjBi","anonymous","EN","1","I agree to participate in this study","Paul","Purple",6915,"yes","no","no","yes","yes","yes","yes","no","no",6915
"7393","2024-02-02 14:28:46","2024-02-02 14:29:28","IP Address","100","42","True","2024-02-02 14:29:29","R_78lR3tE9v1hinPH","anonymous","EN","1","I agree to participate in this study","Paul","Purple",5407,"yes","yes","yes","yes","yes","yes","yes","no","no",5407
"7394","2024-02-02 14:30:08","2024-02-02 14:30:47","IP Address","100","39","True","2024-02-02 14:30:48","R_3qpKOR6glk8D6li","anonymous","EN","1","I agree to participate in this study","Paul","Purple",4483,"yes","yes","yes","yes","no","yes","yes","no","no",4483
"7395","2024-02-02 14:30:11","2024-02-02 14:31:13","IP Address","100","61","True","2024-02-02 14:31:14","R_6lF2kR76Ms6SMDv","anonymous","EN","1","I agree to participate in this study","Paul","Purple",6651,"yes","yes","no","yes","yes","yes","yes","no","no",6651
"7396","2024-02-02 14:30:08","2024-02-02 14:31:27","IP Address","100","78","True","2024-02-02 14:31:27","R_6myCBg5m2DURLki","anonymous","EN","0.8999999761581421","I agree to participate in this study","Paul","Purple",1370,"yes","no","yes","no","no","no","yes","no","no",1370
"7397","2024-02-02 14:30:53","2024-02-02 14:31:46","IP Address","100","52","True","2024-02-02 14:31:48","R_1VJf5ElToLmwP3R","anonymous","EN","0.8999999761581421","I agree to participate in this study","Paul","Green",1,"","","","","","","","","",1
"7398","2024-02-02 14:31:00","2024-02-02 14:32:16","IP Address","100","76","True","2024-02-02 14:32:17","R_3isoFazywIdl1cf","anonymous","EN","1","I agree to participate in this study","Paul","Purple",280,"yes","yes","no","yes","yes","yes","yes","yes","no",280
"7399","2024-02-02 14:31:56","2024-02-02 14:32:33","IP Address","100","37","True","2024-02-02 14:32:34","R_5S2ptsugRCoGx3f","anonymous","EN","1","I agree to participate in this study","Paul","Purple",29,"yes","yes","no","no","yes","yes","yes","no","no",29
"7400","2024-02-02 14:30:32","2024-02-02 14:32:41","IP Address","100","129","True","2024-02-02 14:32:42","R_6N876e2tdTtrG9u","anonymous","EN","1","I agree to participate in this study","Paul","Purple",4436,"no","yes","yes","no","no","yes","yes","no","no",4436
"7401","2024-02-02 14:32:27","2024-02-02 14:33:01","IP Address","100","34","True","2024-02-02 14:33:02","R_1vSMDcZ5CK6c9xv","anonymous","EN","1","I agree to participate in this study","Paul","Purple",4855,"yes","no","yes","yes","yes","yes","yes","no","no",4855
"7402","2024-02-02 14:32:29","2024-02-02 14:33:12","IP Address","100","42","True","2024-02-02 14:33:12","R_5rOocBHqmSw1Qs0","anonymous","EN","1","I agree to participate in this study","Paul","Purple",6168,"yes","yes","no","yes","yes","yes","yes","no","no",6168
"7403","2024-02-02 14:31:58","2024-02-02 14:33:25","IP Address","100","86","True","2024-02-02 14:33:25","R_1fraaElvQzvCeAB","anonymous","EN","1","I agree to participate in this study","Paul","Purple",7487,"yes","yes","no","yes","no","yes","yes","no","no",7487
"7404","2024-02-02 14:31:41","2024-02-02 14:33:35","IP Address","100","114","True","2024-02-02 14:33:36","R_532nyj6WubztLUE","anonymous","EN","1","I agree to participate in this study","Paul","Purple",1597,"yes","yes","yes","yes","yes","yes","yes","yes","no",1597
"7405","2024-02-02 14:32:31","2024-02-02 14:34:15","IP Address","100","104","True","2024-02-02 14:34:17","R_5dASnI4nctg3wFy","anonymous","EN","1","I agree to participate in this study","Paul","Purple",1715,"yes","no","no","no","yes","no","yes","no","no",1715
"7406","2024-02-02 14:34:47","2024-02-02 14:35:29","IP Address","100","42","True","2024-02-02 14:35:30","R_3ahManhr5tgzWY9","anonymous","EN","1","I agree to participate in this study","Paul","Purple",3128,"yes","yes","yes","no","yes","yes","yes","no","no",3128
"7407","2024-02-02 14:34:54","2024-02-02 14:35:41","IP Address","100","46","True","2024-02-02 14:35:41","R_6hxU9U0kYH8asnz","anonymous","EN","1","I agree to participate in this study","Paul","Purple",6762,"no","no","no","no","yes","no","yes","no","no",6762
"7408","2024-02-02 14:34:00","2024-02-02 14:35:53","IP Address","100","112","True","2024-02-02 14:35:53","R_1B5J1qneXQLaDMb","anonymous","EN","0.8999999761581421","I agree to participate in this study","Paul","Purple",165,"yes","no","no","yes","yes","no","yes","no","no",165
"7409","2024-02-02 14:35:13","2024-02-02 14:36:16","IP Address","100","62","True","2024-02-02 14:36:17","R_3Bb1qRbOdSwyygd","anonymous","EN","0.8999999761581421","I agree to participate in this study","Paul","Purple",180,"no","no","no","no","no","yes","yes","no","no",180
"7410","2024-02-02 14:35:43","2024-02-02 14:36:46","IP Address","100","62","True","2024-02-02 14:36:47","R_58N8lfVxrOcYdL3","anonymous","EN","0.8999999761581421","I agree to participate in this study","Paul","Purple",4368,"no","no","no","yes","yes","no","yes","yes","no",4368
"7411","2024-02-02 14:35:39","2024-02-02 14:36:53","IP Address","100","73","True","2024-02-02 14:36:53","R_1D6DCxI5CF6XxFz","anonymous","EN","0.8999999761581421","I agree to participate in this study","Paul","Purple",2592,"yes","yes","yes","yes","yes","yes","yes","no","no",2592
"7412","2024-02-02 14:36:11","2024-02-02 14:37:20","IP Address","100","69","True","2024-02-02 14:37:21","R_372MThCCUIzor4J","anonymous","EN","1","I agree to participate in this study","Paul","Purple",4527,"no","yes","no","yes","yes","yes","yes","no","no",4527
"7413","2024-02-02 14:35:07","2024-02-02 14:37:23","IP Address","100","135","True","2024-02-02 14:37:23","R_6L5Yx6JmEFjrRVb","anonymous","EN","1","I agree to participate in this study","Paul","Purple",4079,"yes","yes","yes","yes","no","yes","yes","yes","no",4079
"7414","2024-02-02 14:36:50","2024-02-02 14:38:06","IP Address","100","75","True","2024-02-02 14:38:07","R_1umJCtFM3XUoX1T","anonymous","EN","1","I agree to participate in this study","Paul","Purple",7536,"yes","yes","yes","yes","yes","yes","yes","yes","yes",7536
"7415","2024-02-02 14:35:38","2024-02-02 14:38:48","IP Address","100","189","True","2024-02-02 14:38:48","R_12JkeBvlXU1Sf6h","anonymous","EN","1","I agree to participate in this study","Paul","Purple",7578,"yes","yes","no","no","no","no","yes","no","no",7578
"7416","2024-02-02 14:38:27","2024-02-02 14:39:06","IP Address","100","39","True","2024-02-02 14:39:07","R_6abg10E1AzyplL1","anonymous","EN","1","I agree to participate in this study","Paul","Purple",2008,"yes","yes","yes","yes","no","yes","yes","no","no",2008
"7417","2024-02-02 14:37:53","2024-02-02 14:39:29","IP Address","100","96","True","2024-02-02 14:39:30","R_3nJCEbXrpbxlYJt","anonymous","EN","1","I agree to participate in this study","Paul","Purple",1408,"yes","no","no","yes","yes","yes","yes","yes","no",1408
"7418","2024-02-02 14:38:21","2024-02-02 14:39:37","IP Address","100","76","True","2024-02-02 14:39:38","R_5dy4BZ95sGUMg4H","anonymous","EN","0.8999999761581421","I agree to participate in this study","Paul","Purple",2704,"no","yes","no","yes","yes","no","yes","no","no",2704
"7419","2024-02-02 14:39:11","2024-02-02 14:40:06","IP Address","100","54","True","2024-02-02 14:40:06","R_1vjCgwZyLVtT1lj","anonymous","EN","0.4000000059604645","I agree to participate in this study","Paul","Purple",2119,"yes","yes","no","no","no","no","yes","no","no",2119
"7420","2024-02-02 14:39:24","2024-02-02 14:40:39","IP Address","100","75","True","2024-02-02 14:40:40","R_3XnDggG3b8vPQFQ","anonymous","EN","1","I agree to participate in this study","Paul","Purple",2550,"yes","no","no","no","yes","no","yes","no","no",2550
"7421","2024-02-02 14:39:38","2024-02-02 14:40:58","IP Address","100","79","True","2024-02-02 14:40:58","R_7FJMqaLpmBV55Mu","anonymous","EN","1","I agree to participate in this study","Paul","Purple",4043,"yes","yes","no","no","no","no","yes","no","no",4043
"7422","2024-02-02 14:40:20","2024-02-02 14:41:26","IP Address","100","66","True","2024-02-02 14:41:27","R_7hG4G5VmK5tZ7ah","anonymous","EN","1","I agree to participate in this study","Paul","Purple",3017,"yes","yes","no","no","no","yes","yes","no","no",3017
"7423","2024-02-02 14:37:14","2024-02-02 14:41:34","IP Address","100","260","True","2024-02-02 14:41:35","R_3Pq4tfjPj81McyJ","anonymous","EN","0.8999999761581421","I agree to participate in this study","Paul","Purple",1757,"yes","yes","yes","yes","yes","yes","yes","yes","no",1757
"7424","2024-02-02 14:41:25","2024-02-02 14:42:06","IP Address","100","40","True","2024-02-02 14:42:06","R_195qiDj15VFISdn","anonymous","EN","1","I agree to participate in this study","Paul","Purple",114,"yes","yes","no","yes","no","yes","yes","no","no",114
"7425","2024-02-02 14:38:04","2024-02-02 14:42:11","IP Address","100","247","True","2024-02-02 14:42:12","R_75Gx5qTNMQdLr2F","anonymous","EN","1","I agree to participate in this study","Paul","Purple",6042,"yes","no","no","yes","yes","yes","yes","yes","no",6042
"7426","2024-02-02 14:40:59","2024-02-02 14:42:13","IP Address","100","74","True","2024-02-02 14:42:14","R_7H6jFnAv6C4LS9F","anonymous","EN","0.8999999761581421","I agree to participate in this study","Paul","Purple",1190,"yes","yes","yes","no","yes","yes","yes","no","no",1190
"7427","2024-02-02 14:40:44","2024-02-02 14:42:17","IP Address","100","93","True","2024-02-02 14:42:18","R_4kVwaWQvUvssPOp","anonymous","EN","1","I agree to participate in this study","Paul","Purple",7690,"yes","yes","yes","yes","yes","yes","yes","no","no",7690
"7428","2024-02-02 14:40:46","2024-02-02 14:42:18","IP Address","100","92","True","2024-02-02 14:42:19","R_1P5jugTxB1S9UMN","anonymous","EN","1","I agree to participate in this study","Paul","Purple",7675,"yes","yes","no","yes","no","no","yes","no","no",7675
"7429","2024-02-02 14:42:03","2024-02-02 14:42:35","IP Address","100","32","True","2024-02-02 14:42:36","R_5thE0hsSQuV3SlS","anonymous","EN","1","I agree to participate in this study","Paul","Purple",4328,"yes","yes","yes","yes","no","yes","yes","no","no",4328
"7430","2024-02-02 14:40:56","2024-02-02 14:42:49","IP Address","100","112","True","2024-02-02 14:42:50","R_7QuK3dzkvDu4Rp0","anonymous","EN","0.8999999761581421","I agree to participate in this study","Paul","Purple",11,"yes","yes","no","yes","no","yes","yes","no","no",11
"7431","2024-02-02 14:41:25","2024-02-02 14:43:00","IP Address","100","95","True","2024-02-02 14:43:01","R_3R5PKhTWMNWa60V","anonymous","EN","0.8999999761581421","I agree to participate in this study","Paul","Purple",7687,"yes","yes","no","yes","yes","no","yes","yes","no",7687
"7432","2024-02-02 14:41:58","2024-02-02 14:43:06","IP Address","100","67","True","2024-02-02 14:43:06","R_6oBkfwE80lH4WUO","anonymous","EN","1","I agree to participate in this study","Paul","Purple",7705,"yes","yes","no","yes","yes","yes","yes","yes","no",7705
"7433","2024-02-02 14:41:53","2024-02-02 14:43:21","IP Address","100","87","True","2024-02-02 14:43:22","R_7aATqNfZp7GpGFP","anonymous","EN","1","I agree to participate in this study","Paul","Purple",5157,"yes","yes","yes","yes","no","yes","yes","no","no",5157
"7434","2024-02-02 14:41:07","2024-02-02 14:43:22","IP Address","100","135","True","2024-02-02 14:43:22","R_7ReZhUuwmheUI1R","anonymous","EN","0.8999999761581421","I agree to participate in this study","Paul","Purple",2443,"yes","yes","no","yes","no","no","yes","no","no",2443
