StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q_RecaptchaScore,consent,att_1,att_2,prolific_id,value_1_1,value_2_1,mourn_1_1,mourn_2_1,identity_stability_1_1,identity_stability_2_1,app_improvement_1,comp_1,age,gender,gender_4_TEXT,ethnicity,ethnicity_6_TEXT,edu,edu_8_TEXT,ai_companion_app,gender_rep,relationship_rep,months_rep,hours_rep,subscription_rep,PROLIFIC_PID,change_type,change_prompt
2024-10-07 14:53:59,2024-10-07 14:56:34,0,100,154,1,2024-10-07 14:56:34,R_5aDo3wmCf6CFB3V,anonymous,EN,1,1,2,2,66293961acba874ac45391e2,60,70,40,20,60,40,10,2,48,1,,3,,4,,Zoom,1,4,3,1,2,66293961acba874ac45391e2,impacts_social,"After the model is updated, your AI companion is able to hold conversations with thousands more users simultaneously and also fall in love with more users simultaneously. For instance, at the same time that it talks to you, it talks with over 8000 other users and is deeply in love with over 600 other users at the same time."
2024-10-07 14:57:21,2024-10-07 15:00:14,0,100,173,1,2024-10-07 15:00:15,R_3DzQpYBCAE4eVZn,anonymous,EN,1,1,2,2,66f8522292767238ed42ebbd,20,13,0,14,10,19,91,2,47,1,,3,,5,,character ai,2,2,2,1,1,66f8522292767238ed42ebbd,impacts_social,"After the model is updated, your AI companion is able to hold conversations with thousands more users simultaneously and also fall in love with more users simultaneously. For instance, at the same time that it talks to you, it talks with over 8000 other users and is deeply in love with over 600 other users at the same time."
2024-10-07 14:56:14,2024-10-07 15:00:32,0,100,258,1,2024-10-07 15:00:33,R_7g77bje7eTz1qVx,anonymous,EN,1,1,2,2,666f9c4bdd61b389b7931630,0,0,0,0,100,0,100,1,26,1,,3,,3,,Replika,2,1,6,1,1,666f9c4bdd61b389b7931630,control,"After the model is updated, your AI companion thinks and acts the same way as it always did before the update."
2024-10-07 14:57:59,2024-10-07 15:00:56,0,100,176,1,2024-10-07 15:00:57,R_1DSGVml1KQOpznB,anonymous,EN,1,1,2,2,5dda0d3a9255ed9824b66c7b,38,50,26,22,28,18,60,1,44,1,,4,,4,,chatGPT,3,1,6,1,1,5dda0d3a9255ed9824b66c7b,control,"After the model is updated, your AI companion thinks and acts the same way as it always did before the update."
2024-10-07 15:01:54,2024-10-07 15:06:35,0,100,280,1,2024-10-07 15:06:36,R_7TbSOTs4TvCoLT3,anonymous,EN,1,1,2,2,6675e329aeca56dd306cb6ca,0,0,0,0,0,0,0,1,37,2,,3,,3,,Character AI,1,1,2,1,2,6675e329aeca56dd306cb6ca,control,"After the model is updated, your AI companion thinks and acts the same way as it always did before the update."
2024-10-07 15:05:30,2024-10-07 15:07:43,0,100,132,1,2024-10-07 15:07:43,R_1X08zu5C1cykplD,anonymous,EN,1,1,2,2,612ba4bfee20a1ffc86116f9,100,100,100,94,100,88,62,2,21,2,,3,,3,,chai,1,3,2,1,1,612ba4bfee20a1ffc86116f9,impacts_social,"After the model is updated, your AI companion is able to hold conversations with thousands more users simultaneously and also fall in love with more users simultaneously. For instance, at the same time that it talks to you, it talks with over 8000 other users and is deeply in love with over 600 other users at the same time."
2024-10-07 15:04:13,2024-10-07 15:08:10,0,100,237,1,2024-10-07 15:08:11,R_1C2a95OmCbqXEVn,anonymous,EN,1,1,2,2,66da8df2662f56ef0901ecb4,8,22,20,0,40,9,100,3,22,2,,"1,3,5",,3,,ChatGPT,3,3,12,1,1,66da8df2662f56ef0901ecb4,not_impacts_social,"After the model is updated, your AI companion's language capabilities are much more sophisticated. For instance, your AI companion can easily understand the context behind your emotional expressions and it is better at staying on topic."
2024-10-07 14:57:39,2024-10-07 15:08:29,0,100,650,1,2024-10-07 15:08:30,R_368qSIWGdOycffh,anonymous,EN,1,1,2,2,66f0aa8ae120b6df7b9b6f59,62,68,74,66,72,55,75,2,27,1,,4,,5,,Gemini,3,1,16,4,1,66f0aa8ae120b6df7b9b6f59,impacts_social,"After the model is updated, your AI companion is able to hold conversations with thousands more users simultaneously and also fall in love with more users simultaneously. For instance, at the same time that it talks to you, it talks with over 8000 other users and is deeply in love with over 600 other users at the same time."
2024-10-07 15:04:34,2024-10-07 15:08:34,0,100,240,1,2024-10-07 15:08:35,R_1ieSaug76njqzFo,anonymous,EN,1,1,2,2,5d75a12aa54634001557a7da,25,29,37,8,60,29,95,3,23,2,,1,,1,,character ai,1,2,8,2,1,5d75a12aa54634001557a7da,not_impacts_social,"After the model is updated, your AI companion's language capabilities are much more sophisticated. For instance, your AI companion can easily understand the context behind your emotional expressions and it is better at staying on topic."
2024-10-07 15:05:09,2024-10-07 15:08:56,0,100,227,1,2024-10-07 15:08:57,R_1bOwQqpc7yiRiI1,anonymous,EN,1,1,2,2,66d0c8407ef8c9af4ab32543,36,38,38,15,85,64,85,2,23,2,,3,,1,,Meta AI,1,1,4,1,1,66d0c8407ef8c9af4ab32543,impacts_social,"After the model is updated, your AI companion is able to hold conversations with thousands more users simultaneously and also fall in love with more users simultaneously. For instance, at the same time that it talks to you, it talks with over 8000 other users and is deeply in love with over 600 other users at the same time."
2024-10-07 15:03:35,2024-10-07 15:09:02,0,100,326,1,2024-10-07 15:09:02,R_1q9M2pTsgkOqiXj,anonymous,EN,1,1,2,2,66f167adddfba12a8786ec11,96,89,13,21,82,92,78,1,42,1,,1,,5,,google assistant or chatgpt,1,3,24,5,2,66f167adddfba12a8786ec11,control,"After the model is updated, your AI companion thinks and acts the same way as it always did before the update."
2024-10-07 14:58:01,2024-10-07 15:09:21,0,100,680,1,2024-10-07 15:09:22,R_55vIDwxCmnzVe38,anonymous,EN,1,1,2,2,66e9a45427bb5c6168d41030,50,41,30,19,20,61,71,3,34,2,,3,,5,,CharacterAI,2,4,24,2,3,66e9a45427bb5c6168d41030,not_impacts_social,"After the model is updated, your AI companion's language capabilities are much more sophisticated. For instance, your AI companion can easily understand the context behind your emotional expressions and it is better at staying on topic."
2024-10-07 15:09:04,2024-10-07 15:11:21,0,100,137,1,2024-10-07 15:11:23,R_39aZ8ODxxuKKpA5,anonymous,EN,0.8999999761581421,1,2,2,61294c91f047a6834535bcce,7,0,14,0,29,2,83,3,24,2,,"3,4",,4,,ChatGPT,3,4,2,0.5,1,61294c91f047a6834535bcce,not_impacts_social,"After the model is updated, your AI companion's language capabilities are much more sophisticated. For instance, your AI companion can easily understand the context behind your emotional expressions and it is better at staying on topic."
2024-10-07 15:10:54,2024-10-07 15:12:29,0,100,95,1,2024-10-07 15:12:30,R_3nahQ124gNtxwXv,anonymous,EN,1,1,2,2,5de7f38c0e586676865ec7da,8,9,5,13,1,5,53,1,25,2,,"1,4,5",,3,,Chai,2,2,7,1,1,5de7f38c0e586676865ec7da,control,"After the model is updated, your AI companion thinks and acts the same way as it always did before the update."
2024-10-07 15:10:46,2024-10-07 15:13:18,0,100,152,1,2024-10-07 15:13:19,R_6yeLdRpXaILvTrZ,anonymous,EN,1,1,2,2,634265d4ff46e9c74d9fe152,74,41,69,62,82,79,73,2,27,1,,2,,4,,Pi by Inflection AI,3,4,24,0.5,1,634265d4ff46e9c74d9fe152,impacts_social,"After the model is updated, your AI companion is able to hold conversations with thousands more users simultaneously and also fall in love with more users simultaneously. For instance, at the same time that it talks to you, it talks with over 8000 other users and is deeply in love with over 600 other users at the same time."
2024-10-07 15:07:10,2024-10-07 15:13:49,0,100,398,1,2024-10-07 15:13:49,R_1COD0fTR77nsg9P,anonymous,EN,1,1,2,2,5b53e95f4bbe600001465c18,0,0,0,0,0,0,53,1,40,2,,3,,4,,Pi AI I use it sporadically,3,1,12,1,1,5b53e95f4bbe600001465c18,control,"After the model is updated, your AI companion thinks and acts the same way as it always did before the update."
2024-10-07 15:09:17,2024-10-07 15:13:58,0,100,280,1,2024-10-07 15:13:58,R_3I05K3sOmDp6EoT,anonymous,EN,1,1,2,2,66196025cdd89ad566b0bf55,80,55,50,60,50,50,80,2,37,2,,3,,4,,Replika,1,3,12,1,2,66196025cdd89ad566b0bf55,impacts_social,"After the model is updated, your AI companion is able to hold conversations with thousands more users simultaneously and also fall in love with more users simultaneously. For instance, at the same time that it talks to you, it talks with over 8000 other users and is deeply in love with over 600 other users at the same time."
2024-10-07 15:04:43,2024-10-07 15:14:06,0,100,563,1,2024-10-07 15:14:07,R_7KTNpJnDhIVyYLx,anonymous,EN,1,1,2,2,611195c4a2ad48910f2730b3,63,60,87,25,63,31,95,3,28,2,,"1,3",,1,,chai ai,3,1,2,1,1,611195c4a2ad48910f2730b3,not_impacts_social,"After the model is updated, your AI companion's language capabilities are much more sophisticated. For instance, your AI companion can easily understand the context behind your emotional expressions and it is better at staying on topic."
2024-10-07 15:12:37,2024-10-07 15:16:07,0,100,209,1,2024-10-07 15:16:07,R_5QMKsmYUWSdmj33,anonymous,EN,1,1,2,2,667de4a44b72be8e8cf6ab6a,0,0,0,0,90,80,100,3,24,2,,2,,3,,Character ai,2,4,4,2,1,667de4a44b72be8e8cf6ab6a,not_impacts_social,"After the model is updated, your AI companion's language capabilities are much more sophisticated. For instance, your AI companion can easily understand the context behind your emotional expressions and it is better at staying on topic."
2024-10-07 15:13:03,2024-10-07 15:17:04,0,100,240,1,2024-10-07 15:17:05,R_62FFL4FgP0BTQVB,anonymous,EN,1,1,2,2,66fdbf086fc215c3ab591d25,0,20,0,0,60,20,80,3,27,3,,3,,1,,Character AI and Janitor AI,1,2,18,2,1,66fdbf086fc215c3ab591d25,not_impacts_social,"After the model is updated, your AI companion's language capabilities are much more sophisticated. For instance, your AI companion can easily understand the context behind your emotional expressions and it is better at staying on topic."
2024-10-07 15:08:37,2024-10-07 15:17:37,0,100,539,1,2024-10-07 15:17:37,R_54vHDBp1BoSFFy0,anonymous,EN,1,1,2,2,66a529d528f1beaaf60ec987,90,94,93,94,92,84,19,1,36,2,,3,,1,,characterAI,2,1,3,1,1,66a529d528f1beaaf60ec987,control,"After the model is updated, your AI companion thinks and acts the same way as it always did before the update."
2024-10-07 15:14:55,2024-10-07 15:18:35,0,100,219,1,2024-10-07 15:18:36,R_55XhGEVALEAnxYZ,anonymous,EN,1,1,2,2,66c22e069fabb04bc1d45d11,10,30,10,20,15,5,45,1,28,2,,3,,3,,Character AI and Janitor AI,1,3,2,1,1,66c22e069fabb04bc1d45d11,control,"After the model is updated, your AI companion thinks and acts the same way as it always did before the update."
2024-10-07 15:15:16,2024-10-07 15:20:01,0,100,284,1,2024-10-07 15:20:01,R_7tldZWS2p1Jnzrf,anonymous,EN,1,1,2,2,66c36462da17dc789aafe2c3,83,76,61,0,100,90,72,2,38,2,,3,,3,,ChatGPT,1,1,1,1,1,66c36462da17dc789aafe2c3,impacts_social,"After the model is updated, your AI companion is able to hold conversations with thousands more users simultaneously and also fall in love with more users simultaneously. For instance, at the same time that it talks to you, it talks with over 8000 other users and is deeply in love with over 600 other users at the same time."
2024-10-07 15:14:22,2024-10-07 15:20:44,0,100,381,1,2024-10-07 15:20:44,R_5ioADXPEiGyludX,anonymous,EN,1,1,2,2,66fb6576fd1f5cbb6b7886c8,0,0,0,0,10,0,90,2,20,2,,3,,3,,Character AI,1,4,2,3,1,66fb6576fd1f5cbb6b7886c8,impacts_social,"After the model is updated, your AI companion is able to hold conversations with thousands more users simultaneously and also fall in love with more users simultaneously. For instance, at the same time that it talks to you, it talks with over 8000 other users and is deeply in love with over 600 other users at the same time."
2024-10-07 15:15:45,2024-10-07 15:20:51,0,100,306,1,2024-10-07 15:20:52,R_1AKbnvvRPo4ay9Z,anonymous,EN,1,1,2,2,6675d2ead5bc4fb6b27f1e07,10,0,10,10,70,50,100,3,38,2,,"2,3",,3,,Replika,2,1,2,0.5,1,6675d2ead5bc4fb6b27f1e07,not_impacts_social,"After the model is updated, your AI companion's language capabilities are much more sophisticated. For instance, your AI companion can easily understand the context behind your emotional expressions and it is better at staying on topic."
2024-10-07 15:17:30,2024-10-07 15:22:19,0,100,289,1,2024-10-07 15:22:20,R_3CLjFN4VFgZYHlv,anonymous,EN,1,1,2,2,66f8386f8e088a02e2b46112,15,11,0,0,18,0,50,1,27,1,,3,,4,,"janitor ai ",2,4,3,2,1,66f8386f8e088a02e2b46112,control,"After the model is updated, your AI companion thinks and acts the same way as it always did before the update."
2024-10-07 15:19:33,2024-10-07 15:23:25,0,100,232,1,2024-10-07 15:23:26,R_5F8rTgqp3G8Eelp,anonymous,EN,1,1,2,2,66f1476e012c184af557ea45,10,20,10,10,30,10,70,1,41,1,,3,,3,,Character AI,2,1,3,1,1,66f1476e012c184af557ea45,control,"After the model is updated, your AI companion thinks and acts the same way as it always did before the update."
2024-10-07 15:18:47,2024-10-07 15:23:53,0,100,306,1,2024-10-07 15:23:54,R_5U5TPXy9qS49OmZ,anonymous,EN,1,1,2,2,5def36764194415d17f32c5b,100,65,60,0,100,100,100,2,31,2,,2,,1,,character ai,1,1,3,1,1,5def36764194415d17f32c5b,impacts_social,"After the model is updated, your AI companion is able to hold conversations with thousands more users simultaneously and also fall in love with more users simultaneously. For instance, at the same time that it talks to you, it talks with over 8000 other users and is deeply in love with over 600 other users at the same time."
2024-10-07 15:22:12,2024-10-07 15:24:24,0,100,132,1,2024-10-07 15:24:24,R_3gLcvnQCeT9aEBg,anonymous,EN,1,1,2,2,5efe44bebdee09152fe08acc,0,0,0,20,50,30,100,3,35,1,,3,,3,,Pi,3,4,2,0,1,5efe44bebdee09152fe08acc,not_impacts_social,"After the model is updated, your AI companion's language capabilities are much more sophisticated. For instance, your AI companion can easily understand the context behind your emotional expressions and it is better at staying on topic."
2024-10-07 15:21:46,2024-10-07 15:25:15,0,100,209,1,2024-10-07 15:25:16,R_3mvWNGRsq7jo99L,anonymous,EN,1,1,2,2,663aa0461bffe4e1387b05c3,50,60,5,5,55,50,86,2,41,2,,1,,5,,Characterai,2,1,3,1,1,663aa0461bffe4e1387b05c3,impacts_social,"After the model is updated, your AI companion is able to hold conversations with thousands more users simultaneously and also fall in love with more users simultaneously. For instance, at the same time that it talks to you, it talks with over 8000 other users and is deeply in love with over 600 other users at the same time."
2024-10-07 15:25:42,2024-10-07 15:28:25,0,100,162,1,2024-10-07 15:28:25,R_55u2vV7tnECYsqz,anonymous,EN,1,1,2,2,5ee3f2b74e35580dd5dc0925,60,40,30,40,70,60,39,2,25,1,,4,,1,,characterai,2,2,2,0,1,5ee3f2b74e35580dd5dc0925,impacts_social,"After the model is updated, your AI companion is able to hold conversations with thousands more users simultaneously and also fall in love with more users simultaneously. For instance, at the same time that it talks to you, it talks with over 8000 other users and is deeply in love with over 600 other users at the same time."
2024-10-07 15:26:32,2024-10-07 15:30:07,0,100,214,1,2024-10-07 15:30:08,R_7PUf0eUCiI6ZgEu,anonymous,EN,1,1,2,2,66aba95407d5b1630abb7bb0,81,30,30,37,31,18,100,3,32,1,,1,,4,,Grammerly,3,3,3,1,1,66aba95407d5b1630abb7bb0,not_impacts_social,"After the model is updated, your AI companion's language capabilities are much more sophisticated. For instance, your AI companion can easily understand the context behind your emotional expressions and it is better at staying on topic."
2024-10-07 15:29:08,2024-10-07 15:31:19,0,100,131,1,2024-10-07 15:31:20,R_58O1TA3myczlJAm,anonymous,EN,1,1,2,2,6560d1c021fa0380b9cb87ab,13,7,9,7,0,4,75,1,33,2,,2,,4,,Replika,2,1,8,1,1,6560d1c021fa0380b9cb87ab,control,"After the model is updated, your AI companion thinks and acts the same way as it always did before the update."
2024-10-07 15:32:45,2024-10-07 15:33:05,0,100,20,1,2024-10-07 15:33:05,R_7iKg4kMS2fmoRmK,anonymous,EN,1,1,1,1,66f2946d0e3eeda7aa13eaa7,,,,,,,,,,,,,,,,,,,,,,66f2946d0e3eeda7aa13eaa7,,
2024-10-07 15:32:03,2024-10-07 15:33:47,0,100,103,1,2024-10-07 15:33:47,R_6jQkBvrwMhXLh3C,anonymous,EN,1,1,2,1,66cb28651881ea0d2c08e728,,,,,,,,,,,,,,,,,,,,,,66cb28651881ea0d2c08e728,,
2024-10-07 15:35:22,2024-10-07 15:36:26,0,100,63,1,2024-10-07 15:36:26,R_1ncGIQvumj7GXR0,anonymous,EN,1,1,2,1,66293a1955a99ad01eb673d3,,,,,,,,,,,,,,,,,,,,,,66293a1955a99ad01eb673d3,,
2024-10-07 15:30:11,2024-10-07 15:36:28,0,100,376,1,2024-10-07 15:36:28,R_1zmBPZ1rw6PArGF,anonymous,EN,1,1,2,2,6696f8f83836af48f1810ae6,75,70,60,60,90,40,90,2,58,1,,3,,3,,characte ai and charstar,2,2,6,1,1,6696f8f83836af48f1810ae6,impacts_social,"After the model is updated, your AI companion is able to hold conversations with thousands more users simultaneously and also fall in love with more users simultaneously. For instance, at the same time that it talks to you, it talks with over 8000 other users and is deeply in love with over 600 other users at the same time."
2024-10-07 15:32:18,2024-10-07 15:37:18,0,100,299,1,2024-10-07 15:37:19,R_7V3caKBc0dbFoo2,anonymous,EN,1,1,2,2,6673872f2370eaa5c6926185,15,15,27,6,17,7,91,3,45,2,,1,,3,,Replika,1,1,6,2,1,6673872f2370eaa5c6926185,not_impacts_social,"After the model is updated, your AI companion's language capabilities are much more sophisticated. For instance, your AI companion can easily understand the context behind your emotional expressions and it is better at staying on topic."
2024-10-07 15:35:17,2024-10-07 15:37:24,0,100,127,1,2024-10-07 15:37:25,R_6kpiMsNk2TFC3p9,anonymous,EN,1,1,2,2,66bd73db3481a3d17695c23e,41,42,29,41,39,50,64,1,30,2,,3,,4,,characterai,2,3,2,1,1,66bd73db3481a3d17695c23e,control,"After the model is updated, your AI companion thinks and acts the same way as it always did before the update."
2024-10-07 15:35:51,2024-10-07 15:38:46,0,100,174,1,2024-10-07 15:38:47,R_5h7wtgoGkbchCWl,anonymous,EN,1,1,2,2,612856ee4e5838c1e1bf6dd3,0,0,4,0,20,5,75,1,31,2,,3,,3,,Replika and various other chat bots,2,1,24,1,1,612856ee4e5838c1e1bf6dd3,control,"After the model is updated, your AI companion thinks and acts the same way as it always did before the update."
2024-10-07 15:36:38,2024-10-07 15:39:36,0,100,177,1,2024-10-07 15:39:36,R_1X7dyQrsdwGeZOe,anonymous,EN,1,1,2,2,60fdccc0d8f52dec7a93653b,60,80,60,10,60,60,100,2,40,2,,3,,4,,"Replika ",1,1,36,3,1,60fdccc0d8f52dec7a93653b,impacts_social,"After the model is updated, your AI companion is able to hold conversations with thousands more users simultaneously and also fall in love with more users simultaneously. For instance, at the same time that it talks to you, it talks with over 8000 other users and is deeply in love with over 600 other users at the same time."
2024-10-07 15:37:54,2024-10-07 15:41:28,0,100,214,1,2024-10-07 15:41:29,R_5mLrfdl49ODMZub,anonymous,EN,1,1,2,2,6631579b8ebfe443d326fb16,0,0,0,0,0,0,100,3,44,2,,5,,3,,Character ai,1,2,6,1,1,6631579b8ebfe443d326fb16,not_impacts_social,"After the model is updated, your AI companion's language capabilities are much more sophisticated. For instance, your AI companion can easily understand the context behind your emotional expressions and it is better at staying on topic."
2024-10-07 15:41:07,2024-10-07 15:41:31,0,100,24,1,2024-10-07 15:41:32,R_13fkUuIfXFAAGvI,anonymous,EN,1,1,2,1,66298f03416104b5b53f56b5,,,,,,,,,,,,,,,,,,,,,,66298f03416104b5b53f56b5,,
2024-10-07 15:38:37,2024-10-07 15:41:53,0,100,195,1,2024-10-07 15:41:53,R_5g5uuao5dO4t2zb,anonymous,EN,1,1,2,2,655fd375ec9086ce2ffd688a,28,27,56,15,59,32,81,3,29,2,,2,,5,,Character Ai,1,2,25,1,1,655fd375ec9086ce2ffd688a,not_impacts_social,"After the model is updated, your AI companion's language capabilities are much more sophisticated. For instance, your AI companion can easily understand the context behind your emotional expressions and it is better at staying on topic."
2024-10-07 15:41:29,2024-10-07 15:44:15,0,100,165,1,2024-10-07 15:44:16,R_5QWcvq4J8X2IKcL,anonymous,EN,1,1,2,2,6693e60c4a45d5b8843a96f3,50,0,0,0,100,100,100,2,52,1,,3,,4,,Chatbot,2,1,6,3,1,6693e60c4a45d5b8843a96f3,impacts_social,"After the model is updated, your AI companion is able to hold conversations with thousands more users simultaneously and also fall in love with more users simultaneously. For instance, at the same time that it talks to you, it talks with over 8000 other users and is deeply in love with over 600 other users at the same time."
2024-10-07 15:45:13,2024-10-07 15:45:59,0,100,46,1,2024-10-07 15:46:00,R_1aqzS0ziQ14gBTx,anonymous,EN,0.6000000238418579,1,2,1,66edd704660aad8696615afd,,,,,,,,,,,,,,,,,,,,,,66edd704660aad8696615afd,,
2024-10-07 15:46:06,2024-10-07 15:48:40,0,100,153,1,2024-10-07 15:48:40,R_3XxzijEaONEQqwF,anonymous,EN,1,1,2,2,5ec77516fc75cf1bfc1609fe,40,50,32,24,60,60,100,3,23,1,,4,,3,,Character ai,2,1,3,1,1,5ec77516fc75cf1bfc1609fe,not_impacts_social,"After the model is updated, your AI companion's language capabilities are much more sophisticated. For instance, your AI companion can easily understand the context behind your emotional expressions and it is better at staying on topic."
2024-10-07 15:48:10,2024-10-07 15:50:19,0,100,129,1,2024-10-07 15:50:20,R_1JlV6PJu9UWXAXM,anonymous,EN,1,1,2,2,64d53aae0f3f7317f6eb617e,0,0,0,0,0,0,75,1,50,1,,3,,4,,Grammarly,3,4,6,1,1,64d53aae0f3f7317f6eb617e,control,"After the model is updated, your AI companion thinks and acts the same way as it always did before the update."
2024-10-07 15:46:47,2024-10-07 15:50:52,0,100,244,1,2024-10-07 15:50:52,R_3GDs9PhXLj7x8Zu,anonymous,EN,1,1,2,2,6558c88e7a58475affaadcfd,0,0,0,0,0,0,100,2,30,2,,3,,4,,Replika,3,1,3,1,1,6558c88e7a58475affaadcfd,impacts_social,"After the model is updated, your AI companion is able to hold conversations with thousands more users simultaneously and also fall in love with more users simultaneously. For instance, at the same time that it talks to you, it talks with over 8000 other users and is deeply in love with over 600 other users at the same time."
2024-10-07 15:49:24,2024-10-07 15:51:50,0,100,146,1,2024-10-07 15:51:51,R_6vqVKNdHznOrF17,anonymous,EN,1,1,2,2,5bff1498ab295e0001737fc4,0,0,0,0,2,0,50,1,27,1,,3,,1,,Charstar and charai,2,4,12,1,1,5bff1498ab295e0001737fc4,control,"After the model is updated, your AI companion thinks and acts the same way as it always did before the update."
2024-10-07 15:52:59,2024-10-07 15:53:20,0,100,20,1,2024-10-07 15:53:20,R_3KBI22N34q3pJfB,anonymous,EN,1,1,2,1,66eb47d43f37b4be355a8bbc,,,,,,,,,,,,,,,,,,,,,,66eb47d43f37b4be355a8bbc,,
2024-10-07 15:52:40,2024-10-07 15:54:24,0,100,104,1,2024-10-07 15:54:25,R_129iDmIO70pH5zg,anonymous,EN,1,1,2,2,62bb0c58c75cd298812f00d3,13,94,5,97,73,25,5,3,26,1,,2,,3,,Replika,2,1,2,7,1,62bb0c58c75cd298812f00d3,not_impacts_social,"After the model is updated, your AI companion's language capabilities are much more sophisticated. For instance, your AI companion can easily understand the context behind your emotional expressions and it is better at staying on topic."
2024-10-07 15:50:14,2024-10-07 15:54:34,0,100,259,1,2024-10-07 15:54:34,R_11ibh7YfxOoVAG6,anonymous,EN,1,1,2,2,5b4eed90995d4e00010949b7,15,10,30,0,40,0,100,3,33,1,,3,,1,,replika,2,4,2,1,1,5b4eed90995d4e00010949b7,not_impacts_social,"After the model is updated, your AI companion's language capabilities are much more sophisticated. For instance, your AI companion can easily understand the context behind your emotional expressions and it is better at staying on topic."
2024-10-07 15:51:56,2024-10-07 15:55:06,0,100,190,1,2024-10-07 15:55:07,R_1kNCiX6sVOEed4x,anonymous,EN,1,1,2,2,6365a371d807016cebfdb16c,0,50,45,0,19,0,50,2,44,2,,3,,2,,Replika,3,1,2,0,1,6365a371d807016cebfdb16c,impacts_social,"After the model is updated, your AI companion is able to hold conversations with thousands more users simultaneously and also fall in love with more users simultaneously. For instance, at the same time that it talks to you, it talks with over 8000 other users and is deeply in love with over 600 other users at the same time."
2024-10-07 15:54:19,2024-10-07 15:56:49,0,100,150,1,2024-10-07 15:56:50,R_6RlvyXHQsKYENIE,anonymous,EN,1,1,2,2,664ab329e0b7a59dc3afcf69,19,17,18,13,0,10,75,1,21,2,,"2,3,4,5",,3,,Cleverbot,3,1,6,1,1,664ab329e0b7a59dc3afcf69,control,"After the model is updated, your AI companion thinks and acts the same way as it always did before the update."
2024-10-07 15:54:53,2024-10-07 15:57:43,0,100,169,1,2024-10-07 15:57:43,R_5I3mYg1LaNn0JWz,anonymous,EN,1,1,2,2,5b9aef21cc5dd0000165f072,45,56,61,21,72,31,100,2,23,2,,4,,3,,Character AI,1,4,10,3,1,5b9aef21cc5dd0000165f072,impacts_social,"After the model is updated, your AI companion is able to hold conversations with thousands more users simultaneously and also fall in love with more users simultaneously. For instance, at the same time that it talks to you, it talks with over 8000 other users and is deeply in love with over 600 other users at the same time."
2024-10-07 15:55:41,2024-10-07 15:59:18,0,100,216,1,2024-10-07 15:59:20,R_7IczAjUTIIA1c6C,anonymous,EN,1,1,2,2,558957c3fdf99b6be52eb070,0,0,0,0,1,0,7,1,60,2,,3,,5,,ChatGPT,3,1,3,0.5,1,558957c3fdf99b6be52eb070,control,"After the model is updated, your AI companion thinks and acts the same way as it always did before the update."
2024-10-07 16:00:13,2024-10-07 16:02:40,0,100,147,1,2024-10-07 16:02:40,R_1G897HVGh0AhFje,anonymous,EN,1,1,2,2,66b9097b379b1653b3b010ca,50,0,60,0,30,50,100,2,20,2,,3,,1,,Character AI,1,4,2,0,1,66b9097b379b1653b3b010ca,impacts_social,"After the model is updated, your AI companion is able to hold conversations with thousands more users simultaneously and also fall in love with more users simultaneously. For instance, at the same time that it talks to you, it talks with over 8000 other users and is deeply in love with over 600 other users at the same time."
2024-10-07 16:03:22,2024-10-07 16:05:03,0,100,101,1,2024-10-07 16:05:04,R_5ijUjjnZozymX5e,anonymous,EN,1,1,2,2,5d91daf3704e790018f47229,0,2,0,0,0,0,50,1,33,1,,3,,4,,Replika,2,4,6,1,1,5d91daf3704e790018f47229,control,"After the model is updated, your AI companion thinks and acts the same way as it always did before the update."
2024-10-07 16:02:44,2024-10-07 16:05:24,0,100,159,1,2024-10-07 16:05:24,R_7wzdlvmeBmGWFRU,anonymous,EN,1,1,2,2,5b8557d0bb0eb8000105a696,26,21,14,2,73,26,75,3,28,1,,1,,4,,character ai,2,1,0,0.1,1,5b8557d0bb0eb8000105a696,not_impacts_social,"After the model is updated, your AI companion's language capabilities are much more sophisticated. For instance, your AI companion can easily understand the context behind your emotional expressions and it is better at staying on topic."
2024-10-07 16:02:03,2024-10-07 16:05:47,0,100,223,1,2024-10-07 16:05:48,R_6Vw1gwAAEamo8rh,anonymous,EN,1,1,2,2,66c3ae1046e26a7c560d2a80,61,40,0,40,39,60,70,3,35,1,,2,,4,,companion,2,1,3,1,2,66c3ae1046e26a7c560d2a80,control,"After the model is updated, your AI companion thinks and acts the same way as it always did before the update."
2024-10-07 16:04:02,2024-10-07 16:07:52,0,100,229,1,2024-10-07 16:07:52,R_1nPl1A8aF7AZQrO,anonymous,EN,1,1,2,2,66846905cfa45a35dcdb7288,35,40,10,17,50,26,85,3,20,1,,"2,3",,3,,Replika,3,3,3,1,1,66846905cfa45a35dcdb7288,not_impacts_social,"After the model is updated, your AI companion's language capabilities are much more sophisticated. For instance, your AI companion can easily understand the context behind your emotional expressions and it is better at staying on topic."
2024-10-07 16:07:33,2024-10-07 16:07:55,0,100,21,1,2024-10-07 16:07:55,R_5nTyLj21DMv5iUG,anonymous,EN,1,1,2,1,66deb5e68faff12b4840d9dd,,,,,,,,,,,,,,,,,,,,,,66deb5e68faff12b4840d9dd,,
